feature,frequency,percentage
FAM13B-AS1,24,30.0
RN7SL67P,24,30.0
SPINK6,24,30.0
SGO1P1,24,30.0
BNIP3P29,24,30.0
RPL34P36,24,30.0
TM4SF1-AS1,24,30.0
SLFN12,24,30.0
EOGT,24,30.0
RPS4XP23,24,30.0
RFPL4B,24,30.0
AMER2,24,30.0
LINC02963,24,30.0
SGCD,24,30.0
LINC01975,24,30.0
RN7SL689P,24,30.0
HSH2D,24,30.0
GPR160,24,30.0
CTNNA1-AS1,24,30.0
CLYBL,24,30.0
CCDC144A,24,30.0
RNU6ATAC9P,24,30.0
MBOAT1,24,30.0
RN7SL131P,24,30.0
RN7SL404P,24,30.0
DENND2C,24,30.0
RN7SL552P,24,30.0
DLST,24,30.0
GBP6,24,30.0
BCL6,24,30.0
TUB-AS1,24,30.0
GABRB3,24,30.0
SH2D4A,24,30.0
HES5,24,30.0
MTCL1,24,30.0
GSDMD,24,30.0
TMEM254-AS1,24,30.0
CA13,24,30.0
RPS29P9,24,30.0
TMC5,24,30.0
RN7SKP124,24,30.0
AAMDC,24,30.0
SNORD88A,24,30.0
RBM46,24,30.0
CLDN7,24,30.0
ZNF837,24,30.0
LINC02662,24,30.0
RFX6,24,30.0
OGFOD1P1,24,30.0
RPSAP2,24,30.0
PCED1B,24,30.0
HMGN2P23,24,30.0
RN7SL663P,24,30.0
AEN,24,30.0
C1orf94,24,30.0
SLC35C1,24,30.0
LINC00229,24,30.0
KRTAP5-AS1,24,30.0
H2AZP6,24,30.0
SORBS2-AS1,24,30.0
USP7-AS1,24,30.0
SFR1,24,30.0
SMIM44,24,30.0
H3P5,24,30.0
CNIH3-AS1,24,30.0
PARLP2,24,30.0
HELLS,24,30.0
RN7SL297P,24,30.0
PAQR5,24,30.0
ADCK1,24,30.0
KNSTRN,24,30.0
SET,24,30.0
DPPA4,24,30.0
FBXO2,24,30.0
ZNF20,24,30.0
PRKCZ,24,30.0
HOOK1,24,30.0
ARGFXP1,24,30.0
COSMOC,24,30.0
ETS2,24,30.0
CREB3L1,24,30.0
ST13P7,24,30.0
UBE2Q2P1,24,30.0
LINC01414,24,30.0
RNA5SP149,24,30.0
NBPF3,24,30.0
LINC01502,24,30.0
BET1-AS1,24,30.0
CACNA2D2,24,30.0
EPOP,24,30.0
WWC1,24,30.0
ARNT2-DT,24,30.0
OR7M1P,24,30.0
GAR1-DT,24,30.0
IL24,24,30.0
ACOT9,24,30.0
SAP30L-AS1,24,30.0
CYP2T3P,24,30.0
GPS2P2,24,30.0
LINC02185,24,30.0
DDX19A-DT,24,30.0
STX8,24,30.0
SLC7A1,24,30.0
COP1-DT,24,30.0
TSPAN15,24,30.0
CPB2-AS1,24,30.0
LINC02390,24,30.0
B4GALNT3,24,30.0
RPL32P20,24,30.0
ANXA3,24,30.0
FPGT-TNNI3K,24,30.0
MTND4LP11,24,30.0
SLCO1B3,24,30.0
DHFR,24,30.0
SLPI,24,30.0
TMBIM4,24,30.0
AMELX,24,30.0
RPL35AP,24,30.0
RPS20P1,24,30.0
ASAP1-IT2,20,25.0
COMMD10,20,25.0
FCRL1,20,25.0
RNU6-110P,20,25.0
JUNB,20,25.0
KHSRPP1,20,25.0
HPRT1,20,25.0
PEDS1,20,25.0
FLJ13224,20,25.0
RPL27AP8,20,25.0
SNX29,20,25.0
CREB3L3,20,25.0
NDUFB1P1,20,25.0
MAP3K5,20,25.0
ELAVL3,20,25.0
OR5M3,20,25.0
PPP1R35,20,25.0
MRPL17,20,25.0
LINC02474,20,25.0
TACC1,20,25.0
PPM1E,20,25.0
HPRT1P3,20,25.0
LINC00853,20,25.0
DAPK1,20,25.0
EDNRB,20,25.0
ARL5AP3,20,25.0
LETM2,20,25.0
LINC02765,20,25.0
PTGES3P5,20,25.0
MAP3K6,20,25.0
CD58,20,25.0
CTH,20,25.0
SLC28A2-AS1,20,25.0
OR2T12,20,25.0
PDLIM5,20,25.0
APOBEC3C,20,25.0
MED28P3,20,25.0
EGR2,20,25.0
AIDAP2,20,25.0
NSMCE4A,20,25.0
PACC1,20,25.0
BNIP3,20,25.0
SKIL,20,25.0
CORO2A,20,25.0
YWHAQP6,20,25.0
ANKRD10-IT1,20,25.0
ING1,20,25.0
MARK2P19,20,25.0
KRT80,20,25.0
TBATA,20,25.0
SLC6A21P,20,25.0
RANBP10,20,25.0
ANKRD53,20,25.0
DAO,20,25.0
B3GALT4,20,25.0
ERICH6-AS1,20,25.0
H3C11,20,25.0
TGM4,20,25.0
DYTN,20,25.0
DGKK,20,25.0
RNA5SP88,20,25.0
SATB2,20,25.0
FLOT1,20,25.0
TSPAN1,20,25.0
COPG2,20,25.0
GRB7,20,25.0
APP-DT,20,25.0
SNRPGP18,20,25.0
KRR1P1,20,25.0
FABP5P7,20,25.0
IL6R,20,25.0
DEFA6,20,25.0
DYNLRB1,20,25.0
DCUN1D3,20,25.0
SNHG4,20,25.0
FAIM,20,25.0
LINC01283,20,25.0
MIR3649,20,25.0
BMPR1AP2,20,25.0
OSBPL10-AS1,20,25.0
VEGFC,20,25.0
LINC03008,20,25.0
PIMREGP4,20,25.0
RSU1,20,25.0
C19orf53,20,25.0
ALG1L3P,20,25.0
COX6B1P5,20,25.0
BACE2,20,25.0
CCT8P1,20,25.0
IFNG-AS1,20,25.0
HELQ,20,25.0
FLJ46284,20,25.0
OR7A5,20,25.0
MIR4481,20,25.0
BAIAP2L1,20,25.0
STPG3-AS1,20,25.0
NPAS1,20,25.0
PRAME,20,25.0
RPL10P19,20,25.0
SLC30A1,20,25.0
HIBCH,20,25.0
OSM,20,25.0
MUC6,20,25.0
HSPE1P8,20,25.0
PAEP,20,25.0
CCT7P1,20,25.0
FOXD2,20,25.0
MAP9,20,25.0
PRXL2C,20,25.0
ATP7B,20,25.0
SLC16A3,20,25.0
GLUD1P3,20,25.0
TLE1-DT,20,25.0
LINC01627,20,25.0
PTCRA,20,25.0
TKTL1,20,25.0
FBXO39,20,25.0
RPF2,20,25.0
ARNT,20,25.0
VWA8,20,25.0
SNORD93,20,25.0
ZNF98,20,25.0
MRPL42P2,20,25.0
DPPA3P9,20,25.0
HMGN1P8,20,25.0
PPIAP20,20,25.0
CTSB,20,25.0
LINC00635,20,25.0
SNORA70D,20,25.0
RPSAP9,20,25.0
PXMP2,20,25.0
PHF12,20,25.0
RNU1-91P,20,25.0
MFAP3L,20,25.0
PRC1,20,25.0
OR7E110P,20,25.0
COX5BP3,20,25.0
ZNF556,20,25.0
ARPC1B,20,25.0
SLC2A9,20,25.0
SIPA1L1-AS1,20,25.0
APBA2,20,25.0
RPL23AP3,20,25.0
ELOVL7,20,25.0
MARK2P18,20,25.0
FOSL2,20,25.0
EZH2,20,25.0
MRGPRX2,20,25.0
ELL2,20,25.0
ADGRF3,20,25.0
MAFK,20,25.0
CLUH,20,25.0
APLF,20,25.0
SNX5P2,20,25.0
CDC42EP4,20,25.0
LINC01011,20,25.0
LINC02523,20,25.0
HOXC6,20,25.0
MIR320A,20,25.0
DSP,20,25.0
EGLN3-AS1,20,25.0
TMCO3,20,25.0
LAMA5,20,25.0
RPL7AP17,20,25.0
ZBTB48,20,25.0
TUBG1,20,25.0
LY6G5C,20,25.0
ZFP36,20,25.0
RPL12P18,20,25.0
LRRC73,20,25.0
SEMA3D,20,25.0
PXT1,20,25.0
ERVMER34-1,20,25.0
CACUL1,20,25.0
EDRF1-DT,20,25.0
PNP,20,25.0
TNFRSF11B,20,25.0
OSTF1P1,20,25.0
CD300H,20,25.0
CPNE4,20,25.0
LINC02560,20,25.0
LMO7DN-IT1,20,25.0
AIFM2,20,25.0
RABGAP1L-IT1,20,25.0
DNAAF4-CCPG1,20,25.0
PDCL3P5,20,25.0
FRMPD3,20,25.0
SLC12A6,20,25.0
STAC,20,25.0
NFKBIZ,20,25.0
DPY30,20,25.0
PYGL,20,25.0
UCA1,20,25.0
MIR765,20,25.0
EIF1AX,20,25.0
RNA5SP33,20,25.0
RDH10,16,20.0
PPIAP3,16,20.0
GAREM1,16,20.0
TMCO4,16,20.0
TWF2-DT,16,20.0
RNU6-1055P,16,20.0
CCDC40,16,20.0
DUSP19,16,20.0
ANKRD55,16,20.0
HNRNPA1P44,16,20.0
CCDC115,16,20.0
TBILA,16,20.0
ATOX1-AS1,16,20.0
OR52L2P,16,20.0
BHLHE41,16,20.0
ACSL1,16,20.0
HOXA7,16,20.0
CASTOR2,16,20.0
TAF1D,16,20.0
CHD3,16,20.0
FBXL13,16,20.0
SHBG,16,20.0
TF,16,20.0
LMO1,16,20.0
ZMAT1,16,20.0
ANKRD30BL,16,20.0
HDHD2,16,20.0
ENDOD1,16,20.0
RPL21P44,16,20.0
RPL13P4,16,20.0
TAS2R7,16,20.0
RPL21P21,16,20.0
TAFA3,16,20.0
TTLL12,16,20.0
RRAS2,16,20.0
LINC00315,16,20.0
MICAL2,16,20.0
LYPD1,16,20.0
KIF21B,16,20.0
SNURF,16,20.0
SNORA38,16,20.0
OPRK1,16,20.0
TRBV12-3,16,20.0
DNAI7,16,20.0
FSTL3,16,20.0
KRT18P14,16,20.0
ASAH2,16,20.0
ETNK2,16,20.0
ARHGAP35,16,20.0
RNU6-199P,16,20.0
TJP1,16,20.0
SEMA4F,16,20.0
DEFB121,16,20.0
MST1R,16,20.0
CDC14C,16,20.0
PPIAP29,16,20.0
MET,16,20.0
RPL7P33,16,20.0
SLC16A6,16,20.0
NMU,16,20.0
CCND1,16,20.0
ZNF66,16,20.0
MPPED2,16,20.0
CDON,16,20.0
GPRC5A,16,20.0
PLA2G4F,16,20.0
PCDHGB9P,16,20.0
NKAPD1,16,20.0
P4HA3,16,20.0
LRRTM1,16,20.0
RAB15,16,20.0
DUSP23,16,20.0
H3P26,16,20.0
FAM168A,16,20.0
OVOL2,16,20.0
USP1,16,20.0
AOC1,16,20.0
GCM2,16,20.0
DYNLT1,16,20.0
RPS27P12,16,20.0
SLC39A1,16,20.0
FBXO32,16,20.0
AMIGO2,16,20.0
NUBPL,16,20.0
RN7SL834P,16,20.0
HNRNPA1P27,16,20.0
KCNMA1,16,20.0
STK32B,16,20.0
KCNJ6-AS1,16,20.0
EML5,16,20.0
NEIL2,16,20.0
AARS2,16,20.0
LIMA1,16,20.0
IDH1,16,20.0
ALKAL1,16,20.0
YWHAH,16,20.0
MIR5689HG,16,20.0
ZNF318,16,20.0
WDR5,16,20.0
EPCAM-DT,16,20.0
PPP1R14D,16,20.0
SPAG7,16,20.0
FKBP2,16,20.0
LINC02767,16,20.0
HBAP1,16,20.0
CANT1,16,20.0
ZBTB45P2,16,20.0
PACRG-AS1,16,20.0
RN7SL487P,16,20.0
C2CD4B,16,20.0
RPS4XP13,16,20.0
LINC01649,16,20.0
IL22RA2,16,20.0
LINC00907,16,20.0
PDZRN3-AS1,16,20.0
LINC02659,16,20.0
NKX6-1,16,20.0
LINC02313,16,20.0
LINC01579,16,20.0
ALDH7A1P1,16,20.0
LINC01841,16,20.0
MESTIT1,16,20.0
GTF2A1-AS1,16,20.0
CFL1P3,16,20.0
MRGPRX11P,16,20.0
RPS6P3,16,20.0
GPR62,16,20.0
IGHV3-74,16,20.0
NEK5,16,20.0
MS4A18,16,20.0
KY,16,20.0
GPR33,16,20.0
IGLV3-16,16,20.0
TRAV12-2,16,20.0
TRAJ16,16,20.0
RNU6-298P,16,20.0
RNU4-13P,16,20.0
RNU4-15P,16,20.0
DNAJB5P1,16,20.0
PTGER2,16,20.0
C11orf98P2,16,20.0
RN7SKP4,16,20.0
SBK1,16,20.0
DPPA3,16,20.0
ADARB2,16,20.0
H1-5,16,20.0
SLC7A4,16,20.0
LINC01135,16,20.0
DUSP5P1,16,20.0
NOG,16,20.0
NUP153-AS1,16,20.0
TSPAN10,16,20.0
CSGALNACT2P1,16,20.0
TUBAP9,16,20.0
ZNF426-DT,16,20.0
PLK5,16,20.0
PCSK6-AS1,16,20.0
RNA5SP466,16,20.0
RMND5A,16,20.0
LINC02532,16,20.0
LINC00964,16,20.0
HMGN2P6,16,20.0
EIF3LP1,16,20.0
SPECC1L-ADORA2A,16,20.0
CES3,16,20.0
SYNE2,16,20.0
CYFIP2,16,20.0
SNRPA1-DT,16,20.0
EMC3-AS1,16,20.0
RNU7-41P,16,20.0
OR9Q1,16,20.0
HSPE1P11,16,20.0
GABPB1-IT1,16,20.0
LINC02003,16,20.0
MIR5706,16,20.0
EEF1B2P1,16,20.0
HSFX2,16,20.0
EOLA1-DT,16,20.0
MEMO1P5,16,20.0
RNU6-890P,16,20.0
DOCK6-AS1,16,20.0
CWH43,16,20.0
BTBD9-AS1,16,20.0
GRIA4,16,20.0
LINC02207,16,20.0
ALOX12P2,16,20.0
CREM,16,20.0
DOT1L,16,20.0
MIR640,16,20.0
ASAH2B,16,20.0
XRCC6P1,16,20.0
RPL28P2,16,20.0
ADAD2,16,20.0
RN7SL442P,16,20.0
TLR2,16,20.0
MTND1P16,16,20.0
COA8,16,20.0
CTNNA2-AS1,16,20.0
LINC01097,16,20.0
PGM2,16,20.0
MGAT2,16,20.0
TOMM40L,16,20.0
CASC19,16,20.0
C16orf89,16,20.0
FRMPD4,16,20.0
TPTE2,16,20.0
STK31,16,20.0
EIF2S3,16,20.0
ZSWIM4,16,20.0
ITGA1,16,20.0
HRH4,16,20.0
ZYG11A,16,20.0
OBSCN,16,20.0
FCRL5,16,20.0
ECEL1P2,16,20.0
TMEM176B,16,20.0
LSM10,16,20.0
ACACA,16,20.0
MRPL45,16,20.0
MFSD10,16,20.0
GATA2,16,20.0
GP6,16,20.0
SCARNA10,16,20.0
TSPAN14,16,20.0
TMEM245,16,20.0
U2AF2,16,20.0
NKPD1,16,20.0
NRXN1,16,20.0
UNGP3,16,20.0
PIK3R5-DT,16,20.0
GREM2,16,20.0
RN7SL376P,16,20.0
HAPLN2,16,20.0
DGKH,16,20.0
ADAM21,16,20.0
SETP9,16,20.0
SMIM15P2,16,20.0
LINC02242,16,20.0
LATS2-AS1,16,20.0
WDR7-OT1,16,20.0
LINC02706,16,20.0
OR8A2P,16,20.0
HMGB3P9,16,20.0
RPL17P43,16,20.0
DDX18P5,16,20.0
CLEC4A,16,20.0
NABP1,16,20.0
WAC-AS1,16,20.0
MICB,16,20.0
CTSLP6,16,20.0
IRF2,16,20.0
ZNF544,16,20.0
MRPL49P2,16,20.0
CDR2-DT,16,20.0
IGHVII-78-1,16,20.0
PCDHGA9,16,20.0
LTA4H,16,20.0
MUC20,16,20.0
MIR558,16,20.0
RTEL1P1,16,20.0
GAPDHP62,16,20.0
GAPLINC,16,20.0
STOX2,16,20.0
SUV39H1,16,20.0
DNAJC6,16,20.0
UPK1A-AS1,16,20.0
CYSRT1,16,20.0
WNK2,16,20.0
GPT2,16,20.0
RPA2P2,16,20.0
ZNF32-AS1,16,20.0
RPL26P34,16,20.0
APOO,16,20.0
ZNF277,16,20.0
PACS1,16,20.0
OR4K17,16,20.0
PEBP1,16,20.0
MAPK6P2,16,20.0
RNA5SP311,16,20.0
IRX5,16,20.0
C10orf71,16,20.0
HEPHL1,16,20.0
TBC1D26,16,20.0
SOWAHD,16,20.0
CALM1,16,20.0
GRXCR2,16,20.0
ZBTB10,16,20.0
RNU4-9P,16,20.0
GBX1,16,20.0
NAA50,16,20.0
CADPS,16,20.0
AGBL5-AS1,16,20.0
LINC00523,16,20.0
PIRT,16,20.0
MAP1LC3A,16,20.0
SLC22A25,16,20.0
ZNF676,16,20.0
OR52I1,16,20.0
TRBV5-4,16,20.0
H3P24,16,20.0
CCDC188BP,12,15.0
AKR7A2,12,15.0
SLC7A14,12,15.0
CACYBPP2,12,15.0
ZFAND6,12,15.0
RNU6-202P,12,15.0
GALNT14,12,15.0
NRAV,12,15.0
TCAF2P1,12,15.0
ZNF273,12,15.0
ZDHHC19,12,15.0
NBR2,12,15.0
MC4R,12,15.0
RNU5F-3P,12,15.0
LINC03059,12,15.0
P2RX4,12,15.0
H3P21,12,15.0
MIR4326,12,15.0
RN7SKP57,12,15.0
LINC00628,12,15.0
GINS2,12,15.0
C1orf105,12,15.0
GRM5,12,15.0
MRPL37,12,15.0
PMAIP1,12,15.0
MAP3K8,12,15.0
MYH7,12,15.0
LIVAR,12,15.0
OR4G4P,12,15.0
PIK3IP1-DT,12,15.0
OR2L13,12,15.0
MIR1972-2,12,15.0
UBE2I,12,15.0
IL13,12,15.0
MAP3K9,12,15.0
RALGPS2,12,15.0
LINC00607,12,15.0
MAPK4,12,15.0
SLC45A3,12,15.0
ALDH9A1,12,15.0
FOXP4-AS1,12,15.0
GLYAT,12,15.0
THRAP3,12,15.0
TENM2-AS1,12,15.0
NDUFAF4P4,12,15.0
LINC02128,12,15.0
CYLD-AS1,12,15.0
TRNP1,12,15.0
NDUFA3P1,12,15.0
TBC1D8,12,15.0
RNU6-190P,12,15.0
LEKR1,12,15.0
NECTIN4,12,15.0
LINC00028,12,15.0
RPL10P9,12,15.0
NF1P11,12,15.0
PPIAP36,12,15.0
SCAT1,12,15.0
RN7SL221P,12,15.0
AGAP7P,12,15.0
TPRX2,12,15.0
SLC25A47P1,12,15.0
IGHV7-34-1,12,15.0
RN7SL239P,12,15.0
RNU6-135P,12,15.0
MIR2276,12,15.0
RN7SL728P,12,15.0
RPL35AP14,12,15.0
RNU6-345P,12,15.0
IGKV1D-33,12,15.0
BTF3P1,12,15.0
IQSEC3P1,12,15.0
COX7A2P1,12,15.0
SMIM6,12,15.0
LINC01572,12,15.0
MYO1B-AS1,12,15.0
EPB41L4A-DT,12,15.0
MTATP6P13,12,15.0
SYT7,12,15.0
SNORA33,12,15.0
RARRES2P1,12,15.0
ACTBL2,12,15.0
ERCC4,12,15.0
PHB1P8,12,15.0
LINC00608,12,15.0
LBX2,12,15.0
LINC01250,12,15.0
MAN2A2,12,15.0
OCLN,12,15.0
SZT2,12,15.0
RN7SKP185,12,15.0
DLEU2L,12,15.0
SULT1A2,12,15.0
UNC5C,12,15.0
NTSR2,12,15.0
H2AZP3,12,15.0
ZNF714,12,15.0
KRT8P28,12,15.0
IGSF10,12,15.0
SLC16A1-AS1,12,15.0
ANKRD30A,12,15.0
UQCRBP2,12,15.0
GUSBP10,12,15.0
PISRT1,12,15.0
GTF2IP5,12,15.0
SLC5A4-AS1,12,15.0
SEC16A,12,15.0
MIR548AR,12,15.0
MIR4777,12,15.0
SALRNA1,12,15.0
SLC5A8,12,15.0
SLC66A3,12,15.0
RN7SL164P,12,15.0
THOC7,12,15.0
LY6D,12,15.0
FUT3,12,15.0
CFAP46,12,15.0
RNF145,12,15.0
RNF14P1,12,15.0
LINC00865,12,15.0
HS6ST3,12,15.0
TMEM51-AS2,12,15.0
PDE4DIPP6,12,15.0
AVPR1B-DT,12,15.0
RN7SL268P,12,15.0
MKRN2OS,12,15.0
OSER1-DT,12,15.0
LTB4R2,12,15.0
TXNIP,12,15.0
CTTN,12,15.0
SNORA53,12,15.0
FOXM1,12,15.0
CNOT3,12,15.0
NMRK1,12,15.0
FOLR3,12,15.0
SNORD114-11,12,15.0
TMEM116,12,15.0
TERF1P2,12,15.0
SRPK3,12,15.0
AMBRA1,12,15.0
SSTR2,12,15.0
ZNF622,12,15.0
LINC00208,12,15.0
CNGA3,12,15.0
PDE4D,12,15.0
SUMO1,12,15.0
PRKAA2,12,15.0
TMED6,12,15.0
STXBP3,12,15.0
DLGAP3,12,15.0
LRRC61,12,15.0
WDR24,12,15.0
RAP1GDS1,12,15.0
CDC7,12,15.0
RNF169,12,15.0
OTOGL,12,15.0
LINC02492,12,15.0
ZNF843,12,15.0
RNA5SP511,12,15.0
FAM72D,12,15.0
SAMSN1-AS1,12,15.0
LINC00898,12,15.0
LINC01907,12,15.0
HDAC9-AS1,12,15.0
TRPC6P10,12,15.0
TRPS1-AS1,12,15.0
PCAT6,12,15.0
UTS2B,12,15.0
LINC01381,12,15.0
DPP9-AS1,12,15.0
GHITM,12,15.0
LINC02782,12,15.0
BDH2P1,12,15.0
H2AC1,12,15.0
SRP14P2,12,15.0
TAFA4,12,15.0
LLPH,12,15.0
LINC01828,12,15.0
RPS15AP25,12,15.0
CNTNAP2-AS1,12,15.0
RTRAFP2,12,15.0
MANSC4,12,15.0
RN7SL854P,12,15.0
SCARNA5,12,15.0
MRAP,12,15.0
RPL7AP45,12,15.0
ZNF707,12,15.0
DNAH17-AS1,12,15.0
LINC01467,12,15.0
TDH-AS1,12,15.0
FXYD6-AS1,12,15.0
C5AR1,12,15.0
MIR26B,12,15.0
RNU6-223P,12,15.0
FBXW10B,12,15.0
HRGP2,12,15.0
RNA5SP387,12,15.0
UGT1A9,12,15.0
RPS27P29,12,15.0
INF2,12,15.0
RPL31P47,12,15.0
HCFC2P1,12,15.0
LINC01750,12,15.0
OR2M3,12,15.0
LINC00840,12,15.0
SNHG32,12,15.0
KBTBD4,12,15.0
RN7SL441P,12,15.0
RPIA,12,15.0
HECA,12,15.0
SPINT1,12,15.0
PTOV1-AS1,12,15.0
REN,12,15.0
DUSP10,12,15.0
IER3,12,15.0
THEMIS2,12,15.0
LINC01127,12,15.0
DUX4L35,12,15.0
C1orf202,12,15.0
CTSD,12,15.0
COBLL1,12,15.0
KRT19,12,15.0
MYOM1,12,15.0
COL9A3,12,15.0
B4GALT6,12,15.0
ITIH5,12,15.0
MINDY2,12,15.0
GLTP,12,15.0
MILIP,12,15.0
PTPRG,12,15.0
MIR3660,12,15.0
RNU6-678P,12,15.0
KLK5,12,15.0
SRGAP2C,12,15.0
AADACL2-AS1,12,15.0
KRT8P29,12,15.0
RPS3AP35,12,15.0
IL4,12,15.0
PVALB,12,15.0
NATD1,12,15.0
C1orf210,12,15.0
PISD,12,15.0
HMGB1P41,12,15.0
RPL32P27,12,15.0
RALBP1P2,12,15.0
LINC01592,12,15.0
TMEM184B-AS1,12,15.0
MAB21L3,12,15.0
OR7E158P,12,15.0
OR8X1P,12,15.0
LINC01489,12,15.0
MMP20-AS1,12,15.0
RN7SKP151,12,15.0
RNU6-1160P,12,15.0
OR5BJ1P,12,15.0
CXCL17,12,15.0
EEF1DP7,12,15.0
LINC01547,12,15.0
NLRP6,12,15.0
TMEM176A,12,15.0
GRIN2B,12,15.0
REPS2,12,15.0
LINC00922,12,15.0
RNU6-13P,12,15.0
VWA7,12,15.0
DPYSL2,12,15.0
RNY3P7,12,15.0
ZNF474,12,15.0
RNU6-5P,12,15.0
RN7SL231P,12,15.0
SEMA3F,12,15.0
CDH26,12,15.0
GATA1,12,15.0
PCDH7,12,15.0
TAF9BP2,12,15.0
SNORD59A,12,15.0
SYNGR4,12,15.0
TNFRSF12A,12,15.0
TPGS2,12,15.0
NELL1,12,15.0
TPD52L3,12,15.0
MIR4292,12,15.0
MIR4512,12,15.0
RNU6-234P,12,15.0
PLAAT3,12,15.0
SAMD12-AS1,12,15.0
CNTNAP3P1,12,15.0
CYCSP34,12,15.0
SC4MOP,12,15.0
HES2,12,15.0
TPRN,12,15.0
SLC12A3,12,15.0
OLAH,12,15.0
RNY1P16,12,15.0
TSKS,12,15.0
PCBP2-OT1,12,15.0
SLC4A4,12,15.0
RNA5SP172,12,15.0
KCNK2,12,15.0
NXNL1,12,15.0
SAMD3,12,15.0
IGHV4-39,12,15.0
TLR3,12,15.0
TRIM47,12,15.0
GATA6,12,15.0
RTKN,12,15.0
FCF1P1,12,15.0
RN7SL251P,12,15.0
RPL5P33,12,15.0
RN7SL16P,12,15.0
SNORA84,12,15.0
RPL29P22,12,15.0
PAGE1,12,15.0
FREM2-AS1,12,15.0
PPP4R2,12,15.0
PDXP,12,15.0
RNA5SP129,12,15.0
ZNF549,12,15.0
RNA5SP118,12,15.0
OGFOD1,12,15.0
SMIM24,12,15.0
LINC01857,12,15.0
MIR3927,12,15.0
SLIT2,12,15.0
MPC1,12,15.0
ZNF888,12,15.0
RPL7AP29,12,15.0
RN7SKP197,12,15.0
CYP27A1,12,15.0
FZD5,12,15.0
PXMP4,12,15.0
GBP2,12,15.0
HK2,12,15.0
ST3GAL4,12,15.0
WWC2-AS2,12,15.0
ALG1L2,12,15.0
AGGF1P1,12,15.0
EEF1A1P16,12,15.0
GBP7,12,15.0
MTND6P32,12,15.0
TSPO2,12,15.0
STAU2,12,15.0
C6orf62,12,15.0
PTX3,12,15.0
CFAP58-DT,12,15.0
IFI35,12,15.0
LINC01415,12,15.0
PLCH1,12,15.0
POPDC3,12,15.0
SNX7,12,15.0
NUTM2F,12,15.0
LMOD3,12,15.0
MACC1,12,15.0
LINC00377,12,15.0
SH3D21,12,15.0
CGAS,12,15.0
MYCBP2-AS2,12,15.0
ZBTB7C,12,15.0
LRRC57,12,15.0
LINC02300,12,15.0
TRAV6,12,15.0
SPINK9,12,15.0
NLN,12,15.0
HSBP1P2,12,15.0
GOLGA2P4,12,15.0
CENPX,12,15.0
LINC02665,12,15.0
ALPL,12,15.0
ZNF600,12,15.0
GPR65,12,15.0
ELFN1-AS1,12,15.0
PTPN11P1,12,15.0
RPL7P2,12,15.0
MIR548S,12,15.0
PRKCQ-AS1,12,15.0
KRTAP24-1,12,15.0
RPL21P87,12,15.0
APOA2,12,15.0
FAM225A,12,15.0
PIWIL4,12,15.0
CBS,12,15.0
MIR3612,12,15.0
FOXR2,12,15.0
ZNF488,12,15.0
IGF2BP3,12,15.0
ARHGAP32,12,15.0
EEF1A1P23,12,15.0
CAP2P1,12,15.0
RPE65,12,15.0
STIM2-AS1,12,15.0
SLC38A1,12,15.0
LINC02104,12,15.0
GNG11,12,15.0
ELOCP32,12,15.0
ZAR1,12,15.0
GLUL,12,15.0
TRBV7-7,12,15.0
DNAJC25,12,15.0
PSME2P5,12,15.0
MLXIPL,12,15.0
HK2-DT,12,15.0
LBP,12,15.0
DGAT2,12,15.0
FBXL15,12,15.0
CA8,12,15.0
CA11,12,15.0
C15orf40,12,15.0
ASB4,12,15.0
CBFA2T3,12,15.0
DNAJC21,12,15.0
MIR6766,12,15.0
TBXAS1,12,15.0
KAT7P1,12,15.0
CLDN23,12,15.0
UNKL,12,15.0
SGTB,12,15.0
RPL23P4,12,15.0
SCGB2A2,12,15.0
FOXP3,12,15.0
CASQ1,12,15.0
IFT27,12,15.0
SNX16,12,15.0
NOMO3,12,15.0
RALGAPA2,12,15.0
AP1AR-DT,8,10.0
RANBP20P,8,10.0
MYBPHL,8,10.0
TMX2P1,8,10.0
FAM186B,8,10.0
APOC4-APOC2,8,10.0
PROX2,8,10.0
ABCB4,8,10.0
LINC01944,8,10.0
RPL35P3,8,10.0
RPL22P14,8,10.0
PGM5P4,8,10.0
PITPNM2,8,10.0
RPSAP45,8,10.0
MIR8053,8,10.0
ADAM11,8,10.0
RPL31P18,8,10.0
MIR6876,8,10.0
RN7SL856P,8,10.0
RN7SKP65,8,10.0
SRGAP2B,8,10.0
FEM1A,8,10.0
CYCSP51,8,10.0
RPL7P46,8,10.0
CAP1P2,8,10.0
LINC02433,8,10.0
PRUNEP1,8,10.0
NDUFB4P6,8,10.0
BANF1P3,8,10.0
RNU4-21P,8,10.0
KRTAP9-4,8,10.0
GSK3B-DT,8,10.0
TUBA3GP,8,10.0
RHOQ-AS1,8,10.0
LMNB1-DT,8,10.0
VKORC1L1,8,10.0
RNY4,8,10.0
ACADSB,8,10.0
DENND3-AS1,8,10.0
XRCC6P4,8,10.0
PCDHGA7,8,10.0
TMEM123-DT,8,10.0
TEDC2-AS1,8,10.0
TRMT61A-DT,8,10.0
ZNF865,8,10.0
LINC01735,8,10.0
SNORD3B-1,8,10.0
B3GLCT,8,10.0
MTATP8P2,8,10.0
HNRNPRP1,8,10.0
HSPG2,8,10.0
KRTAP1-3,8,10.0
SLC25A5P6,8,10.0
VPS8,8,10.0
SHANK1,8,10.0
TRDC,8,10.0
FABP5,8,10.0
DENND5B,8,10.0
ATOH1,8,10.0
