feature,frequency,percentage
VN1R85P,15,25.0
ZNF490,15,25.0
TBC1D3K,15,25.0
LINC01258,15,25.0
MILIP,15,25.0
HBP1,15,25.0
ST13P7,15,25.0
YBX3P1,15,25.0
RNU6-315P,15,25.0
REEP5,15,25.0
ATG5,15,25.0
MFRP,15,25.0
COSMOC,15,25.0
CST1,15,25.0
SMAP2,15,25.0
GNAS-AS1,15,25.0
GAR1-DT,15,25.0
CDC42EP2,15,25.0
B4GALT1,15,25.0
NCR2,15,25.0
RPS17P5,15,25.0
GTF2E1,15,25.0
NCMAP-DT,15,25.0
SLC12A7,15,25.0
KLHL7,15,25.0
TBC1D8,15,25.0
SMIM20,15,25.0
ARSB,15,25.0
SLC25A51,15,25.0
FAM201A,15,25.0
DLX3,15,25.0
PPIAP34,15,25.0
HMGB1P41,15,25.0
RWDD2B,15,25.0
APBA2,15,25.0
IGHVII-78-1,15,25.0
LYVE1,15,25.0
CCDC144A,15,25.0
SMIM33,15,25.0
SPINK6,15,25.0
VWA7,15,25.0
ING1,15,25.0
PGA5,15,25.0
ST20-AS1,15,25.0
RSU1,15,25.0
LILRA2,15,25.0
GPR158,15,25.0
ARLNC1,15,25.0
ALG1L6P,15,25.0
EAF2,15,25.0
RNY1P4,15,25.0
SNORA40B,15,25.0
SRP14P2,15,25.0
RGMB-AS1,15,25.0
XPR1,15,25.0
IL21-AS1,15,25.0
BTBD18,15,25.0
FAM53B-AS1,15,25.0
RNFT1P2,15,25.0
ZNF229,15,25.0
RPL31P1,15,25.0
FRAS1,15,25.0
RNU6-1095P,15,25.0
OSTCP6,15,25.0
ABCA4,15,25.0
ZNF718,15,25.0
PPP2R5C,15,25.0
PPP4R2,15,25.0
TLR3,15,25.0
NUP54,15,25.0
VAMP3,15,25.0
VKORC1,15,25.0
TMX1,15,25.0
APLF,15,25.0
AOC1,15,25.0
ALG13,15,25.0
LRG1,15,25.0
MBTPS1,15,25.0
ANP32E,15,25.0
LURAP1L,15,25.0
GOLGA8S,15,25.0
LIPT1,15,25.0
IL6R,15,25.0
BNIP3P18,15,25.0
ASAH2,15,25.0
BRK1,15,25.0
ATP6V1B2,15,25.0
RPS17P2,15,25.0
OCLN,15,25.0
GOLGA7,15,25.0
DIMT1,15,25.0
CPEB2,15,25.0
CCT8P1,15,25.0
LINC01202,15,25.0
TSPO,15,25.0
UGT1A1,15,25.0
PTPN4,15,25.0
COBLL1,15,25.0
ADCYAP1R1,15,25.0
LNCDAT,15,25.0
SMYD4,15,25.0
PPM1D,15,25.0
CYBRD1,15,25.0
OFD1,15,25.0
ZNF426-DT,15,25.0
RPL21P21,15,25.0
PIGG,15,25.0
REP15,15,25.0
RELL1,15,25.0
TRABD-AS1,15,25.0
BBS12,15,25.0
MEI4,15,25.0
SLC25A53,15,25.0
NANOGP8,15,25.0
TYMSOS,15,25.0
SNORD3B-1,15,25.0
RNF216P1,15,25.0
GDNF,15,25.0
PABPC1L,15,25.0
UBE2I,15,25.0
CCT4P2,15,25.0
TMEM242,15,25.0
TSPAN10,15,25.0
DTX3L,15,25.0
RBMX2P5,15,25.0
ZDHHC19,15,25.0
TSN,15,25.0
CAMLG,15,25.0
SLCO6A1,15,25.0
NAMPTP1,15,25.0
BMP2KL,15,25.0
NFIL3,15,25.0
SLC16A6,15,25.0
HDAC5,15,25.0
SUFU,15,25.0
PPP1R36,15,25.0
PBX4,15,25.0
PSG3,15,25.0
ERICH1,15,25.0
LINC00607,15,25.0
DOLPP1,15,25.0
FAM225A,15,25.0
RSL24D1P6,15,25.0
SDC3,15,25.0
AP3S1,15,25.0
KCTD17,15,25.0
NPEPPS,15,25.0
ITGB1,15,25.0
EMC3,15,25.0
CDH22,15,25.0
GLUD1,15,25.0
INSIG2,15,25.0
LPIN3,15,25.0
ASTL,15,25.0
INTS10,15,25.0
BOLA1,15,25.0
MINDY1,15,25.0
MIR938,15,25.0
MIDEAS,15,25.0
ZFP36,15,25.0
SLC38A2,15,25.0
NMRK1,15,25.0
SKAP1,15,25.0
ZCCHC17,15,25.0
FCRL5,15,25.0
SRD5A3,15,25.0
TRAJ4,15,25.0
NMU,15,25.0
CSNK1D,15,25.0
ACTR10,15,25.0
EPHB3,15,25.0
SRSF6,15,25.0
TRAPPC14,15,25.0
TRMT10C,15,25.0
SAXO4,15,25.0
SYTL2,15,25.0
BPHL,15,25.0
TMOD1,15,25.0
MT-CO2,15,25.0
MT-CYB,15,25.0
TANK,15,25.0
TM4SF1-AS1,12,20.0
SOWAHD,12,20.0
SNORA66,12,20.0
GAST,12,20.0
RN7SL502P,12,20.0
BEX3,12,20.0
SEMA4F,12,20.0
RN7SL552P,12,20.0
ZBTB18,12,20.0
PIGFP2,12,20.0
ENOX1-AS1,12,20.0
PSAT1,12,20.0
TJP1,12,20.0
MIR542,12,20.0
PRR15-DT,12,20.0
RBM7P1,12,20.0
MAP1LC3A,12,20.0
B3GALT9,12,20.0
STPG2,12,20.0
ZC3H10,12,20.0
PER2,12,20.0
SLC38A1,12,20.0
LINC01857,12,20.0
ARPIN,12,20.0
RPL36AP24,12,20.0
TRAK1,12,20.0
LINC02207,12,20.0
MIR3150BHG,12,20.0
KRT18P6,12,20.0
SMPD4,12,20.0
CYCSP11,12,20.0
KATNA1,12,20.0
IL11RA,12,20.0
ZC3H8,12,20.0
TMEM14C,12,20.0
GPRC5D-AS1,12,20.0
IPMK,12,20.0
BAIAP2-DT,12,20.0
TMEM254-AS1,12,20.0
FBXL2,12,20.0
NBPF21P,12,20.0
CLDN8,12,20.0
MAD2L1,12,20.0
SCGB2A2,12,20.0
RPS12P31,12,20.0
LINC01687,12,20.0
PIK3R5-DT,12,20.0
IGLV1-36,12,20.0
RPSAP4,12,20.0
TPST2,12,20.0
CCND3P1,12,20.0
RN7SL736P,12,20.0
NTN1,12,20.0
SULT1A2,12,20.0
TNK2-AS1,12,20.0
TCF7L2,12,20.0
EVA1CP5,12,20.0
CDKL3,12,20.0
FAM13B-AS1,12,20.0
MT-ND4,12,20.0
GJB3,12,20.0
EVA1A-AS,12,20.0
LINC00319,12,20.0
TUBAP14,12,20.0
FAM27B,12,20.0
RBM14-RBM4,12,20.0
ACTN3,12,20.0
THAP10,12,20.0
CFL1P3,12,20.0
EDDM3B,12,20.0
PARVA,12,20.0
MTND2P2,12,20.0
RN7SKP197,12,20.0
RNU7-3P,12,20.0
CCDC32,12,20.0
FRMPD1,12,20.0
SPATA6,12,20.0
KCTD9P2,12,20.0
RPL37AP8,12,20.0
CSRP3,12,20.0
ARGFXP1,12,20.0
MAGEA10,12,20.0
PEPD,12,20.0
EPAS1,12,20.0
TSG101,12,20.0
KCNK2,12,20.0
RNU1-91P,12,20.0
LINC00635,12,20.0
PAX9,12,20.0
ZIK1,12,20.0
IQCA1-AS1,12,20.0
TMPRSS11E,12,20.0
PIKFYVE,12,20.0
SCUBE2,12,20.0
PISD,12,20.0
FUT4,12,20.0
CHI3L1,12,20.0
LINC00458,12,20.0
ARL9,12,20.0
RPL31P47,12,20.0
SCML2P2,12,20.0
ABTB1,12,20.0
SPATS2,12,20.0
ESD,12,20.0
KARS1,12,20.0
LINC02560,12,20.0
LINC03072,12,20.0
PRSS38,12,20.0
CCDC183-AS1,12,20.0
TRBV12-3,12,20.0
YTHDF3P1,12,20.0
PLA2G4D,12,20.0
VPS35,12,20.0
IFT88,12,20.0
RPSAP61,12,20.0
RN7SL163P,12,20.0
MIR5190,12,20.0
CNOT10-AS1,12,20.0
FAM72A,12,20.0
TRAPPC2,12,20.0
GPR55,12,20.0
MTIF2,12,20.0
CREB3L1,12,20.0
LIMA1,12,20.0
U2AF2,12,20.0
GGNBP2,12,20.0
ALDOB,12,20.0
MIR623,12,20.0
ASPH,12,20.0
ANKRD22,12,20.0
TGFBR3L,12,20.0
C1DP3,12,20.0
MTCO3P20,12,20.0
TMEM121,12,20.0
PEA15,12,20.0
LINC01095,12,20.0
CLHC1,12,20.0
LINC00707,12,20.0
TMC7,12,20.0
BIRC2,12,20.0
MANBA,12,20.0
NAV2,12,20.0
HDHD2,12,20.0
RAB3D,12,20.0
KDM4A-AS1,12,20.0
EML5,12,20.0
MCC,12,20.0
POLDIP3,12,20.0
TYMP,12,20.0
CES3,12,20.0
TBC1D3D,12,20.0
DDHD2,12,20.0
CBX1P3,12,20.0
LINC03028,12,20.0
CLDN1,12,20.0
PENK,12,20.0
DISC1,12,20.0
SLC35C1,12,20.0
GLRX5P3,12,20.0
USP43,12,20.0
TRPC7,12,20.0
TM9SF5P,12,20.0
UBL5P4,12,20.0
LGMN,12,20.0
TRNP1,12,20.0
PLK4,12,20.0
RNU7-160P,12,20.0
PRKG2,12,20.0
FBN3,12,20.0
TSEN15P2,12,20.0
SNORA11F,12,20.0
RBX1P2,12,20.0
RPL5P4,12,20.0
DCTPP1,12,20.0
RNU6-628P,12,20.0
RPL21P98,12,20.0
PIWIL4,12,20.0
ARHGEF38-IT1,12,20.0
USP9X,12,20.0
HMGB3P9,12,20.0
PCMTD1P7,12,20.0
GLRXP3,12,20.0
PLEKHG1,12,20.0
FKBP1B,12,20.0
YWHAZP4,12,20.0
DUSP10,12,20.0
MIR1972-2,12,20.0
RPS7P15,12,20.0
TUB-AS1,12,20.0
GNRH2,12,20.0
ABCC6P2,12,20.0
ZMPSTE24-DT,12,20.0
RNF114,12,20.0
GFOD1,12,20.0
MARCHF6,12,20.0
AKAP6,12,20.0
RNU6-1164P,12,20.0
VIL1,12,20.0
BZW2,12,20.0
PCOTH,12,20.0
NMNAT1P1,12,20.0
LINC02185,12,20.0
PHLDA1-DT,12,20.0
PPP1R2B,12,20.0
MT-TR,12,20.0
CCNG1,12,20.0
SDHC,12,20.0
RNY1P16,12,20.0
PPOX,12,20.0
OSM,12,20.0
SNORA74B,12,20.0
RPL31P8,12,20.0
CELA2A,12,20.0
PUS1-AS1,12,20.0
UBE3C,12,20.0
ST8SIA2,12,20.0
PAGE1,12,20.0
AMIGO2,12,20.0
ZNF34,12,20.0
ATG9A,12,20.0
LINC01521,12,20.0
TMEM71,12,20.0
PDP1,12,20.0
OMA1,12,20.0
TMCO4,12,20.0
ACOT11,12,20.0
ZNF66,12,20.0
MX1,12,20.0
CENPH,12,20.0
GPR87,12,20.0
EDN1,12,20.0
POLH,12,20.0
RDX,12,20.0
KSR1,12,20.0
SLX4IP,12,20.0
STK11IP,12,20.0
RCL1,12,20.0
TXLNA,12,20.0
MAPK4,12,20.0
DCP2,12,20.0
TXNL4B,12,20.0
ZBP1,12,20.0
PDCL,12,20.0
TOR1B,12,20.0
RRN3,12,20.0
BNIP3,12,20.0
GGACT,12,20.0
SLITRK5,12,20.0
ATP1B3,12,20.0
RTN4RL1,12,20.0
TMEM41B,12,20.0
MCUR1,12,20.0
RPL26P6,12,20.0
TNNI1,12,20.0
PRKCG,12,20.0
C12orf60,12,20.0
CLDN7,12,20.0
H2AC25,12,20.0
IFITM3P5,12,20.0
LINC00937,12,20.0
EIF4E3,12,20.0
SRGN,12,20.0
TWIST1,12,20.0
SSH3,12,20.0
ZNF252P-AS1,12,20.0
ZNF556,12,20.0
LRRC40,12,20.0
NUDCD2,12,20.0
TRAM1,12,20.0
GYG1,12,20.0
TIGD4,12,20.0
HSPB3,12,20.0
DNTTIP2,12,20.0
IFI35,12,20.0
FADD,12,20.0
GHDC,12,20.0
UAP1,12,20.0
TMEM230,12,20.0
PDE6A,12,20.0
ITPRID1,12,20.0
SLC25A24,12,20.0
MAN2A1,12,20.0
HARS2,12,20.0
CNN2,12,20.0
GCLM,12,20.0
LYRM1,12,20.0
SPINK9,12,20.0
SKAP2,12,20.0
SLC35F6,12,20.0
NUP93,12,20.0
LASP1,12,20.0
RNU6-640P,12,20.0
HIPK3,12,20.0
NATD1,12,20.0
ARL5AP3,12,20.0
ST3GAL4,12,20.0
MS4A4A,12,20.0
ZNHIT3,12,20.0
ZBTB16,12,20.0
HID1-AS1,12,20.0
SIPA1L1-AS1,12,20.0
CHIC2,12,20.0
DCTN2,12,20.0
CHMP1B,12,20.0
TUBD1,12,20.0
PIGS,12,20.0
VAPA,12,20.0
RAB36,12,20.0
SOCS3,12,20.0
ZNF426,12,20.0
LRRFIP2,12,20.0
GADD45A,12,20.0
MAD2L1BP,12,20.0
ZFP41,12,20.0
PARD6B,12,20.0
MATN4,12,20.0
GOLGA7B,12,20.0
SH3GLB1,12,20.0
TKT,12,20.0
TOB2,12,20.0
SNAP29,12,20.0
RPF2,12,20.0
SP140L,12,20.0
LAMTOR3,12,20.0
DHX40,12,20.0
CORO2A,12,20.0
TMEM245,12,20.0
CAPS,12,20.0
EMC2,12,20.0
EMD,12,20.0
PYGB,12,20.0
ATP6V1D,12,20.0
SAMM50,12,20.0
NECAP2,12,20.0
TMEM43,12,20.0
MRPS9-AS2,12,20.0
CARHSP1,12,20.0
SPAG16-DT,12,20.0
MLIP,12,20.0
PLPBP,12,20.0
MIR16-1,12,20.0
RNU6-878P,12,20.0
NDFIP1,12,20.0
RNU6-890P,12,20.0
NAP1L4,12,20.0
C6orf15,12,20.0
CLPSL1,12,20.0
RNU6-226P,12,20.0
RN7SKP20,12,20.0
CCDC167,12,20.0
DCAF12L1,12,20.0
MAT1A,12,20.0
KLK14,12,20.0
SLC22A25,12,20.0
RPA1,12,20.0
PCDHB1-AS1,12,20.0
RNU6ATAC26P,12,20.0
MIR1277,12,20.0
KAT7,12,20.0
PWP1,12,20.0
CCPG1,12,20.0
B4GALNT3,12,20.0
SLC46A3,12,20.0
WBP1L,12,20.0
GRAPLDR,12,20.0
TNFRSF12A,12,20.0
YWHAQ,12,20.0
SOD1P1,12,20.0
ESYT1,12,20.0
MRPS21P6,12,20.0
MEAK7,12,20.0
CD63,12,20.0
YWHAZP2,12,20.0
PRELID3A,12,20.0
DCTD,12,20.0
RNU6-551P,12,20.0
C4BPB,9,15.0
VKORC1L1,9,15.0
INPPL1,9,15.0
ERVFRD-1,9,15.0
POLL,9,15.0
RPL29P31,9,15.0
SNORD101,9,15.0
RPL32P5,9,15.0
PRR7,9,15.0
H2BC26,9,15.0
ACADSB,9,15.0
WDR20,9,15.0
RN7SL297P,9,15.0
TRMT5,9,15.0
GAPDHP33,9,15.0
HGH1,9,15.0
DTNB,9,15.0
BTF3L4,9,15.0
C3orf52,9,15.0
TLE1-DT,9,15.0
EGLN3,9,15.0
LINC02514,9,15.0
HTR3A,9,15.0
RPL17P48,9,15.0
DCAF4,9,15.0
CATSPER2,9,15.0
ZNF485,9,15.0
KLHL30-AS1,9,15.0
NELL1,9,15.0
LINC02971,9,15.0
KEL,9,15.0
RNF130,9,15.0
IRX5,9,15.0
BTF3L4P3,9,15.0
MIR600HG,9,15.0
ANXA2P3,9,15.0
COP1-DT,9,15.0
DSTN,9,15.0
ZNF181,9,15.0
EIF4A1P8,9,15.0
RPL32P31,9,15.0
TTC8,9,15.0
IDO2,9,15.0
RN7SL12P,9,15.0
DNER,9,15.0
UGT2B24P,9,15.0
TMEM50A,9,15.0
MFAP1P1,9,15.0
HMCES,9,15.0
TRIM61,9,15.0
JRKL,9,15.0
INTS14,9,15.0
PPIAL4H,9,15.0
BTN3A2,9,15.0
TCF7,9,15.0
HK1,9,15.0
DEFB108B,9,15.0
CCR3,9,15.0
TSPAN15,9,15.0
IFNAR1,9,15.0
NGRN,9,15.0
MMEL1,9,15.0
MOB3C,9,15.0
NBPF3,9,15.0
LRRC49,9,15.0
KLF7P1,9,15.0
ZNF395,9,15.0
UROD,9,15.0
TNFRSF11B,9,15.0
MCRS1,9,15.0
TTC4,9,15.0
LINC02666,9,15.0
SPATA12,9,15.0
SAMD3,9,15.0
RPS10P28,9,15.0
COMMD2,9,15.0
LINC01011,9,15.0
GBX1,9,15.0
ASB13,9,15.0
KRT8P13,9,15.0
HSPA4L,9,15.0
RPL12P9,9,15.0
CRYBB2,9,15.0
LINC00665,9,15.0
SPRY1,9,15.0
NSA2P7,9,15.0
PALLD-AS1,9,15.0
EOGT,9,15.0
DNAJB9,9,15.0
RPS15AP12,9,15.0
LINC01770,9,15.0
UCA1,9,15.0
RGS17P1,9,15.0
DDX12P,9,15.0
ZNF14,9,15.0
LINC00598,9,15.0
RNU6-1045P,9,15.0
SETSIP,9,15.0
UGDH,9,15.0
SSB,9,15.0
RNU6-1333P,9,15.0
CCDC157,9,15.0
AGPAT2,9,15.0
PARP9,9,15.0
FGF7P8,9,15.0
TFAP2A-AS1,9,15.0
NDUFAF4P4,9,15.0
LINC01939,9,15.0
EEF1GP8,9,15.0
COMMD6,9,15.0
LRIG3-DT,9,15.0
RNY3P8,9,15.0
NLRP5,9,15.0
ATP2A1-AS1,9,15.0
RPS3AP42,9,15.0
RNA5SP502,9,15.0
UTS2,9,15.0
HSPA9P1,9,15.0
DEFB109F,9,15.0
GAR1,9,15.0
HSPE1P27,9,15.0
ZNF468,9,15.0
FAM83A-AS1,9,15.0
CTSH,9,15.0
PINX1,9,15.0
CACYBPP1,9,15.0
RNU6-2,9,15.0
RNU6-748P,9,15.0
RNU7-130P,9,15.0
PDLIM1,9,15.0
DDX6,9,15.0
ANKHD1-DT,9,15.0
LARS2-AS1,9,15.0
LEPROT,9,15.0
NEBL,9,15.0
RPS18P5,9,15.0
COMMD5P1,9,15.0
NCK1,9,15.0
SYS1,9,15.0
LINC02603,9,15.0
GTF2IP23,9,15.0
RNU6-403P,9,15.0
RPL23P4,9,15.0
DFFBP1,9,15.0
SSBL4P,9,15.0
RN7SL258P,9,15.0
MAGI1-AS1,9,15.0
LMOD2,9,15.0
WEE1,9,15.0
C1orf174,9,15.0
GAREM1,9,15.0
PGGT1BP1,9,15.0
SLC7A1,9,15.0
NUPR1,9,15.0
DENND2C,9,15.0
PBX2P1,9,15.0
VEZTP1,9,15.0
AK2P2,9,15.0
C10orf71,9,15.0
RPL13P4,9,15.0
HBAP1,9,15.0
RNU6ATAC16P,9,15.0
CAMKK2,9,15.0
TMEM252-DT,9,15.0
KIR3DL2,9,15.0
RPL7P33,9,15.0
RPS27P29,9,15.0
RAB15,9,15.0
ATP5F1B,9,15.0
RPS4XP23,9,15.0
GPX4,9,15.0
FLNB-AS1,9,15.0
ALDH6A1,9,15.0
SNRPCP6,9,15.0
PTPN11,9,15.0
STARD6,9,15.0
CRYAB,9,15.0
COX11,9,15.0
RWDD4,9,15.0
LDLR,9,15.0
MAG,9,15.0
RIPK2,9,15.0
MAP1LC3C,9,15.0
MTPN,9,15.0
ARPC5,9,15.0
SLC3A2,9,15.0
GLIS3,9,15.0
ZFP1,9,15.0
MRPS2,9,15.0
NF1P6,9,15.0
MUC20,9,15.0
KRT23,9,15.0
KCTD14,9,15.0
MRPS18A,9,15.0
NT5M,9,15.0
MIR640,9,15.0
C1orf210,9,15.0
TM2D2,9,15.0
KIAA0513,9,15.0
NLK,9,15.0
LINC01310,9,15.0
MLF1,9,15.0
GAS6,9,15.0
ITGA7,9,15.0
SULT2B1,9,15.0
ZNF714,9,15.0
CAPRIN1,9,15.0
PXMP4,9,15.0
TBC1D15,9,15.0
UNC79,9,15.0
GPR180,9,15.0
CADPS,9,15.0
RNASE3,9,15.0
GCC1,9,15.0
TPTE2,9,15.0
STAT3,9,15.0
ZNF22,9,15.0
CRACD,9,15.0
DEFB126,9,15.0
GJB6,9,15.0
TACC1,9,15.0
ZMYM3,9,15.0
ZNF695,9,15.0
EXT2,9,15.0
ZNF277,9,15.0
DCLRE1C,9,15.0
RN7SL678P,9,15.0
CLU,9,15.0
NEIL2,9,15.0
AMELX,9,15.0
LINC00392,9,15.0
NUP153,9,15.0
TNFSF10,9,15.0
PTPRG,9,15.0
PAEP,9,15.0
CLEC2A,9,15.0
IGBP1-AS1,9,15.0
TTC21B,9,15.0
DPH1-AS1,9,15.0
MOB3B,9,15.0
CCDC15,9,15.0
IFIT2,9,15.0
POLH-AS1,9,15.0
PHAX,9,15.0
CCR6,9,15.0
OSGIN2,9,15.0
ASH2L,9,15.0
GABRP,9,15.0
CHD6,9,15.0
RNA5SP442,9,15.0
MIR3649,9,15.0
PGGT1B,9,15.0
NECAB1,9,15.0
RNU6-343P,9,15.0
RPS23,9,15.0
SATB2,9,15.0
MCUR1P1,9,15.0
PARP2,9,15.0
LRRC2,9,15.0
CEACAM4,9,15.0
RNU6-196P,9,15.0
LINC02951,9,15.0
C16orf86,9,15.0
MCM7,9,15.0
BACH1-IT1,9,15.0
EIF3H,9,15.0
NUBPL,9,15.0
TMEM267,9,15.0
DESI1,9,15.0
KNG1,9,15.0
MT-ND4L,9,15.0
FAM156A,9,15.0
CEP350,9,15.0
ITM2B,9,15.0
U2AF1,9,15.0
CALR3,9,15.0
TCP11L1,9,15.0
TMEM184C-DT,9,15.0
ITGAD,9,15.0
SNX7,9,15.0
PDE1B,9,15.0
PRRX2,9,15.0
PCDH7,9,15.0
RNU6-79P,9,15.0
NT5CP2,9,15.0
HPYR1,9,15.0
PRKAA2,9,15.0
TM9SF1,9,15.0
LINC01289,9,15.0
DYRK3,9,15.0
POLD2P1,9,15.0
RO60,9,15.0
RGS12,9,15.0
MED26,9,15.0
KCNRG,9,15.0
ETHE1,9,15.0
SCEL,9,15.0
CNTD1,9,15.0
YIPF5,9,15.0
TRBV12-5,9,15.0
GNPAT,9,15.0
SLC25A19,9,15.0
GLMN,9,15.0
SGK1,9,15.0
SERTAD4,9,15.0
GRIA2,9,15.0
LAMA5,9,15.0
GDF15,9,15.0
MPPED2,9,15.0
CDK2,9,15.0
PDCL3P5,9,15.0
RAB6A,9,15.0
TMEM70,9,15.0
TRIM74,9,15.0
SLC44A1,9,15.0
RNF146,9,15.0
UBE2Q2P12,9,15.0
VAT1,9,15.0
RPL7P9,9,15.0
MUC5AC,9,15.0
CELSR1,9,15.0
GIGYF1,9,15.0
DAOA,9,15.0
CCDC148,9,15.0
FAM168A,9,15.0
MPHOSPH9,9,15.0
BTG4,9,15.0
SLC35G2,9,15.0
GNE,9,15.0
HNF1B,9,15.0
IGHV3-79,9,15.0
HNRNPK,9,15.0
RBM4,9,15.0
RNU6-510P,9,15.0
PFN1P11,9,15.0
ZNF449,9,15.0
COX6B1P3,9,15.0
OLFM3,9,15.0
FAM3C,9,15.0
RAB40A,9,15.0
FBXL3,9,15.0
CTNNAL1,9,15.0
DENND2B,9,15.0
TMEM145,9,15.0
SGCZ,9,15.0
MIR181A1HG,9,15.0
SNORA58B,9,15.0
EEF1A1P31,9,15.0
ETF1,9,15.0
ZNF230,9,15.0
BNIP3P36,9,15.0
TP53RK-DT,9,15.0
MESTIT1,9,15.0
BMT2,9,15.0
SLC12A3,9,15.0
NPY5R,9,15.0
SLA,9,15.0
H3P25,9,15.0
ANKRD20A3P,9,15.0
H4C4,9,15.0
MIR7856,9,15.0
MIR28,9,15.0
STMP1,9,15.0
BCS1L,9,15.0
OTULIN-DT,9,15.0
MGAT5,9,15.0
BAIAP2L1,9,15.0
JADE1,9,15.0
GAS7,9,15.0
GIPR,9,15.0
EGFR-AS1,9,15.0
FGFR4,9,15.0
MIR6724-1,9,15.0
CNBP,9,15.0
KLF17P1,9,15.0
CCDC71,9,15.0
LRRC52-AS1,9,15.0
SMAGP,9,15.0
LINC01761,9,15.0
RPL5P30,9,15.0
SPOPLP1,9,15.0
VWC2L,9,15.0
FIGNL2-DT,9,15.0
ZNF439,9,15.0
NUCKS1,9,15.0
SNUPN,9,15.0
GPRC5B,9,15.0
CDKN2AIP,9,15.0
ZNF45-AS1,9,15.0
DDO,9,15.0
MTND6P32,9,15.0
LINC00536,9,15.0
BNIP3P19,9,15.0
TERC,9,15.0
MPPE1,9,15.0
RNU6-308P,9,15.0
ACAT1,9,15.0
IL1A,9,15.0
ALG3P1,9,15.0
DPH1,9,15.0
CDK7P1,9,15.0
TPH2,9,15.0
SP110,9,15.0
SLC49A4,9,15.0
PEX6,9,15.0
AK6,9,15.0
RTKN,9,15.0
MLPH,9,15.0
TBC1D12,9,15.0
KCNJ12,9,15.0
FBXO2,9,15.0
ETV3,9,15.0
GPR45,9,15.0
LINC01170,9,15.0
RCAN3,9,15.0
CDC42P3,9,15.0
STX11,9,15.0
CIMAP1D,9,15.0
OR13D3P,9,15.0
MOGAT3,9,15.0
SNX29,9,15.0
P4HA3,9,15.0
LINC00467,9,15.0
MIRLET7F2,9,15.0
CASQ1,9,15.0
FAM107B,9,15.0
SH2D6,9,15.0
ELOCP19,9,15.0
ADAM8,9,15.0
MMAA,9,15.0
PIP4K2A,9,15.0
PRSS1,9,15.0
RPL39P26,9,15.0
RNA5SP88,9,15.0
MISP,9,15.0
TDRD6-AS1,9,15.0
SMAP1,9,15.0
FTH1P11,9,15.0
MB,9,15.0
GPR89A,9,15.0
CRACDL,9,15.0
MYH14,9,15.0
HNRNPA1P22,9,15.0
HNRNPA1P50,9,15.0
KCNG2,9,15.0
DDX5P1,9,15.0
LINC02433,9,15.0
DDAH2,9,15.0
CISD1P1,9,15.0
HMGA1P4,9,15.0
F11,9,15.0
FAM180B,9,15.0
TRAV24,9,15.0
CSDE1,9,15.0
PNMA6A,9,15.0
MT-RNR2,9,15.0
MTCO1P19,9,15.0
EEF1E1P1,9,15.0
CDYL-AS1,9,15.0
LRRC8B,9,15.0
ADH1B,9,15.0
ZDHHC20-IT1,9,15.0
LINC01127,9,15.0
LINC01670,9,15.0
RPL7AP73,9,15.0
PHACTR4,9,15.0
HSDL1,9,15.0
TSPYL1,9,15.0
PRDX6-AS1,9,15.0
PAM16,9,15.0
MIR1302-9HG,9,15.0
LINC02474,9,15.0
ST13P5,9,15.0
SNX30-DT,9,15.0
LINC01907,9,15.0
TRDC,9,15.0
FCRL3,9,15.0
ASS1P9,9,15.0
FCF1P7,9,15.0
HNRNPH1P1,9,15.0
TBC1D26-AS1,9,15.0
C1orf50,9,15.0
CAPN2,9,15.0
DUX4L35,9,15.0
FAM234A,9,15.0
RALA,9,15.0
LRRC73,9,15.0
RCN1P2,9,15.0
SNORA38,9,15.0
RTRAFP1,9,15.0
HSD3BP4,9,15.0
ZDHHC6,9,15.0
RSL24D1P8,9,15.0
LINC01609,9,15.0
SEMA6A-AS2,9,15.0
NOTUM,9,15.0
FKBP9P1,9,15.0
TRPS1-AS1,9,15.0
RELT,9,15.0
LINC01239,9,15.0
MINDY2-DT,9,15.0
NOP58,9,15.0
MIR2276,9,15.0
FAM114A2,9,15.0
TLR8-AS1,9,15.0
MRPL42P6,9,15.0
RN7SL683P,9,15.0
EEF1A1P44,9,15.0
PCGF5,9,15.0
KRCC1,9,15.0
C3AR1,9,15.0
EEF1A1P23,9,15.0
WASF3-AS1,9,15.0
LINC01679,9,15.0
LINC02229,9,15.0
C5orf34-AS1,9,15.0
MIR5000,9,15.0
AMY2A,9,15.0
TRAV13-2,9,15.0
UBA6,9,15.0
MIR4326,9,15.0
TRAJ16,9,15.0
MIR4484,9,15.0
RFC1,9,15.0
TBC1D23,9,15.0
RN7SL208P,9,15.0
MIER1,9,15.0
UCN3,9,15.0
SRP72P2,9,15.0
TNFRSF25,9,15.0
OR1E1,9,15.0
PRR36,9,15.0
CYB5D1,9,15.0
HSPE1P26,9,15.0
ACTR3P2,9,15.0
ADRB3,9,15.0
PAQR9,9,15.0
WHAMMP2,9,15.0
VTCN1,9,15.0
YME1L1,9,15.0
PAIP2B,9,15.0
ETV7,9,15.0
MEST,9,15.0
RAE1,9,15.0
ADRA2B,9,15.0
C9orf72,9,15.0
FOXN4,9,15.0
CARNMT1-AS1,9,15.0
FOXF1,9,15.0
ANKRD30A,9,15.0
MYL12A,9,15.0
DNAJC21,9,15.0
MIR6730,9,15.0
MLC1,9,15.0
B3GNT5,9,15.0
COL9A3,9,15.0
ATOH7,9,15.0
ZNF223,9,15.0
EPHX1,9,15.0
SLC14A2,9,15.0
ADAMTS17,9,15.0
