feature,frequency,percentage
CDK7P1,15,25.0
NR4A3,15,25.0
C11orf98P2,15,25.0
PPP1R13B,15,25.0
LINC02955,15,25.0
PLK5,15,25.0
MYO1B-AS1,15,25.0
RUFY1-AS1,15,25.0
RPL28P2,15,25.0
TRAJ16,15,25.0
CPB2-AS1,15,25.0
IGLV3-16,15,25.0
RPSAP10,15,25.0
LINC02532,15,25.0
FLNC-AS1,15,25.0
RN7SL67P,15,25.0
LATS2-AS1,15,25.0
RNU6-110P,15,25.0
GATA2-AS1,15,25.0
MIR3150BHG,15,25.0
LINC02730,15,25.0
RPL7AP17,15,25.0
RNVU1-30,15,25.0
RPL36P7,15,25.0
TMX2P1,15,25.0
LINC02716,15,25.0
OR52I1,15,25.0
KRT8P46,15,25.0
OGFOD1P1,15,25.0
LINC01182,15,25.0
CTNNA1-AS1,15,25.0
WAC-AS1,15,25.0
STC2,15,25.0
TSPAN15,15,25.0
PIK3IP1,15,25.0
GJD3,15,25.0
TUB-AS1,15,25.0
CCDC40,15,25.0
ZBTB45P2,15,25.0
KRT18P14,15,25.0
ADARB2,15,25.0
LINC02207,15,25.0
ZAR1,15,25.0
PTPRR,15,25.0
EOLA1-DT,15,25.0
LSM10,15,25.0
LINC01509,15,25.0
IGKV1D-33,15,25.0
SLC5A1,15,25.0
TSPAN10,15,25.0
ZBTB12BP,15,25.0
MAP9,15,25.0
BACE2,15,25.0
FBXO39,15,25.0
VSTM1,15,25.0
KIF27,15,25.0
RPL21P87,15,25.0
SPINK6,15,25.0
RPL27AP8,15,25.0
SGCD,15,25.0
ARNT2-DT,15,25.0
SLC12A6,15,25.0
DCUN1D3,15,25.0
LPIN3,15,25.0
MIR152,15,25.0
SEC14L5,15,25.0
TMC5,15,25.0
RNU6-890P,15,25.0
MET,15,25.0
PIP5K1B,15,25.0
ASAH2B,15,25.0
MAFK,15,25.0
SLC16A6,15,25.0
CCND1,15,25.0
STUM,15,25.0
SLC6A12,15,25.0
LMO7DN-IT1,15,25.0
HSPH1,15,25.0
RDH10,15,25.0
TNFSF10,15,25.0
DNM3,15,25.0
RPS29P31,15,25.0
HRH1,15,25.0
HSH2D,15,25.0
CCND3P1,15,25.0
RAI2,15,25.0
RNU6ATAC9P,15,25.0
PIWIL4,15,25.0
PRKCZ,15,25.0
MACROD1,15,25.0
TTLL12,15,25.0
CLIP2,15,25.0
MTND3P6,15,25.0
TWF2-DT,15,25.0
ALG1L2,15,25.0
NT5C3AP2,15,25.0
SAP30L-AS1,15,25.0
MCPH1-DT,15,25.0
RN7SL487P,15,25.0
RDXP3,15,25.0
LINC02523,15,25.0
LINC01289,15,25.0
IGLCOR22-1,15,25.0
RNA5SP340,15,25.0
TSPO2,15,25.0
WASF3-AS1,15,25.0
LINC02711,15,25.0
OSTF1P1,15,25.0
PRPF19,15,25.0
TMEM245,15,25.0
LCMT1-AS2,15,25.0
FBXL15,15,25.0
ZDHHC20-IT1,15,25.0
LINC01526,15,25.0
PHF12,15,25.0
RPS3AP35,15,25.0
CST8,15,25.0
DNPEP-AS1,15,25.0
RPL21P44,15,25.0
LINC00411,15,25.0
DLGAP3,15,25.0
MLPH,15,25.0
SLC30A3,15,25.0
VDAC1P13,15,25.0
UFL1-AS1,15,25.0
KRTAP5-AS1,15,25.0
CD24,15,25.0
CYREN,15,25.0
B3GALT4,15,25.0
LINC02021,15,25.0
DTX4,15,25.0
HSPB1P2,15,25.0
RN7SL404P,15,25.0
ETHE1,15,25.0
PRAME,15,25.0
SMG6-IT1,15,25.0
NPC2,15,25.0
ALOX12P2,15,25.0
NUPR1,15,25.0
ADCK1,15,25.0
FBXO44,15,25.0
GPR160,15,25.0
EIF1AX,15,25.0
MEMO1P5,15,25.0
ANXA3,15,25.0
GLTP,15,25.0
ADAMTS17,15,25.0
SLC16A3,15,25.0
NKAPD1,15,25.0
THOC7,15,25.0
PPM1L,15,25.0
ATN1,15,25.0
PYGL,15,25.0
NANOGP5,15,25.0
PNP,15,25.0
SLC16A1-AS1,15,25.0
SUV39H1,15,25.0
SNX29,15,25.0
TUBB1,15,25.0
TPTE2,15,25.0
TMEM269,15,25.0
ITGA1,15,25.0
DSP,15,25.0
SYT7,15,25.0
ASB9P1,15,25.0
SPECC1L-ADORA2A,15,25.0
TKTL1,15,25.0
KRT8P1,15,25.0
CTSLP6,15,25.0
RBM20,15,25.0
DDO,15,25.0
RNU6-1318P,15,25.0
CNNM1,15,25.0
IL1RL2,15,25.0
SHBG,15,25.0
GJB6,15,25.0
RMND5A,15,25.0
VEGFC,15,25.0
RN7SL834P,15,25.0
OSER1,15,25.0
LINC00315,15,25.0
SWAP70,15,25.0
APLF,15,25.0
BCDIN3D,15,25.0
RPS27P12,15,25.0
TMED11P,15,25.0
RPL5P33,15,25.0
COLQ,15,25.0
CLYBL,15,25.0
CES3,15,25.0
RBM7P1,15,25.0
CADPS,15,25.0
HMGB3P13,15,25.0
GATA5,15,25.0
GNG13,15,25.0
RPS6KL1,15,25.0
APOO,15,25.0
ZSWIM4,15,25.0
ATP7B,15,25.0
KCNS3,15,25.0
GABRP,12,20.0
RNU4-15P,12,20.0
COL9A3,12,20.0
DUX4L35,12,20.0
CCDC15,12,20.0
MOGAT3,12,20.0
KMT2D,12,20.0
MPC1,12,20.0
FLJ43315,12,20.0
OPRK1,12,20.0
HSPE1P8,12,20.0
PTPN4,12,20.0
PLA2G10,12,20.0
PCAT14,12,20.0
SZT2,12,20.0
EPB41L2,12,20.0
PPP1R15A,12,20.0
SULT1C4,12,20.0
RNA5SP74,12,20.0
MRPS18A,12,20.0
RNU5F-3P,12,20.0
CDON,12,20.0
SNORA38,12,20.0
CP,12,20.0
MLXIPL,12,20.0
ASB12,12,20.0
LINC01954,12,20.0
SYNGR4,12,20.0
PAEP,12,20.0
CALR3,12,20.0
CHD6,12,20.0
NUP153,12,20.0
GNG11,12,20.0
DNAAF11,12,20.0
LBP,12,20.0
CBFA2T3,12,20.0
OLAH,12,20.0
C16orf95-DT,12,20.0
SLC6A21P,12,20.0
CAST,12,20.0
BSN-DT,12,20.0
MIR3612,12,20.0
EEF1B2P1,12,20.0
STK31,12,20.0
ZSCAN5B,12,20.0
RASL11A,12,20.0
COMP,12,20.0
RPL7P2,12,20.0
ETV2,12,20.0
SGCZ,12,20.0
FRMPD3,12,20.0
NF1P11,12,20.0
OVGP1,12,20.0
ACSL1,12,20.0
RPA2P2,12,20.0
PDE4D,12,20.0
SLC12A7,12,20.0
EPB41L4A-DT,12,20.0
MRPL45,12,20.0
ANXA2R-AS1,12,20.0
ZNF823,12,20.0
KRT18P57,12,20.0
PPIAP31,12,20.0
MIR6806,12,20.0
ENO3,12,20.0
CNPY1,12,20.0
LINC02058,12,20.0
ADAM21,12,20.0
OR4D1,12,20.0
IL24,12,20.0
CHD3,12,20.0
TMCO4,12,20.0
HCFC1,12,20.0
COX6B1P3,12,20.0
PLK4,12,20.0
ZYG11A,12,20.0
ARL8B,12,20.0
LINC02242,12,20.0
LINC02229,12,20.0
LINC01511,12,20.0
HS6ST3,12,20.0
XPO4,12,20.0
RNY3P7,12,20.0
ZNF474,12,20.0
XPOTP1,12,20.0
OLIG2,12,20.0
H4C8,12,20.0
PDLIM5,12,20.0
FRMPD4,12,20.0
HOXC6,12,20.0
FAM200B,12,20.0
IDI1P1,12,20.0
CCT8P1,12,20.0
ADAMTS9,12,20.0
FAIM,12,20.0
HSPE1P11,12,20.0
MIR558,12,20.0
CXCL1,12,20.0
SNORA11F,12,20.0
TRAJ4,12,20.0
EIF4A2,12,20.0
VPS8,12,20.0
RN7SL735P,12,20.0
TRAV12-2,12,20.0
RNA5SP466,12,20.0
CORO2A,12,20.0
RNA5SP88,12,20.0
CLDN7,12,20.0
PXT1,12,20.0
BOLA3P2,12,20.0
C12orf60,12,20.0
SATB2,12,20.0
TP53RK-DT,12,20.0
H3P26,12,20.0
RNU6-290P,12,20.0
RNU6-315P,12,20.0
PCDHB13,12,20.0
RTP4,12,20.0
CXCL17,12,20.0
DGKK,12,20.0
SLC9A3-OT1,12,20.0
EGFR,12,20.0
C5,12,20.0
ZNF488,12,20.0
IKZF4,12,20.0
PACS1,12,20.0
SRD5A3,12,20.0
ERCC4,12,20.0
HEPHL1,12,20.0
CD82-AS1,12,20.0
OR7E158P,12,20.0
FTLP6,12,20.0
DDX18P5,12,20.0
TMEM123-DT,12,20.0
UBR4,12,20.0
BTNL2,12,20.0
CAMK2D,12,20.0
TOMM40L,12,20.0
DEFB121,12,20.0
DSTN,12,20.0
SLPI,12,20.0
LINC01992,12,20.0
C2orf73,12,20.0
UNC79,12,20.0
DUSP19,12,20.0
MTATP6P13,12,20.0
PEF1-AS1,12,20.0
MAGIX,12,20.0
HES5,12,20.0
SFR1,12,20.0
KLK13,12,20.0
DHRS4-AS1,12,20.0
AIFM3,12,20.0
HNRNPCL1,12,20.0
DNAJB6P4,12,20.0
PRKCQ-AS1,12,20.0
CTNNA2-AS1,12,20.0
NUS1P1,12,20.0
AMER2,12,20.0
KLHL7-DT,12,20.0
KRT18P2,12,20.0
LINC02642,12,20.0
LINC00458,12,20.0
SRA1,12,20.0
LINC01020,12,20.0
C2CD4B,12,20.0
DPPA4,12,20.0
S100A14,12,20.0
MIR640,12,20.0
NAA50,12,20.0
DAPK1,12,20.0
RN7SL854P,12,20.0
C12orf71,12,20.0
HMGN2P41,12,20.0
TRIM49,12,20.0
RNU6-686P,12,20.0
RNU6-335P,12,20.0
C2orf72,12,20.0
TAP2,12,20.0
VWA7,12,20.0
LYPD1,12,20.0
SPINK9,12,20.0
LINC03008,12,20.0
TLK2,12,20.0
SOWAHD,12,20.0
HNF1B,12,20.0
BANF1P3,12,20.0
AP3D1,12,20.0
PLS3,12,20.0
COPG2,12,20.0
TRABD-AS1,12,20.0
RNU7-130P,12,20.0
MAP1LC3A,12,20.0
DNM2,12,20.0
PF4V1,12,20.0
RNU6-202P,12,20.0
PCAT6,12,20.0
DISC1,12,20.0
MAPK6P2,12,20.0
TPI1P4,12,20.0
KCNJ6-AS1,12,20.0
LINC02594,12,20.0
UBE2B,12,20.0
DNAJB5P1,12,20.0
TENT4B,12,20.0
TBXAS1,12,20.0
RPL23AP17,12,20.0
MESTIT1,12,20.0
IFT122P2,12,20.0
FAM13B-AS1,12,20.0
IL22RA2,12,20.0
H3C11,12,20.0
RTEL1P1,12,20.0
PINX1,12,20.0
CASC19,12,20.0
POLR2M,12,20.0
PTPRG,12,20.0
APOL2,12,20.0
H3P5,12,20.0
LINC02782,12,20.0
RNA5SP511,12,20.0
TAS2R7,12,20.0
RN7SL629P,12,20.0
RNA5SP364,12,20.0
LSMEM1,12,20.0
IFNG-AS1,12,20.0
OR8A2P,12,20.0
KCNMA1,12,20.0
RN7SL110P,12,20.0
DDX19B,12,20.0
DUSP23,12,20.0
RPS4XP13,12,20.0
LINC01111,12,20.0
CDKN2B-AS1,12,20.0
ZNF414,12,20.0
INF2,12,20.0
TGM4,12,20.0
CDC42P3,12,20.0
NPHP4,12,20.0
SNORD13E,12,20.0
ARPC1B,12,20.0
KCTD14,12,20.0
P2RX4,12,20.0
RNU6-1150P,12,20.0
SLC26A5-AS1,12,20.0
TERF1P2,12,20.0
WDFY2,12,20.0
RAB15,12,20.0
UCP1,12,20.0
LINC00865,12,20.0
AMBRA1,12,20.0
ARSG,12,20.0
CDR2-DT,12,20.0
LINC02983,12,20.0
CLDN24,12,20.0
NPIPA9,12,20.0
NELL1,12,20.0
LINC01595,12,20.0
LINC00513,12,20.0
NFKBIZ,12,20.0
RNF183,12,20.0
SLITRK5,12,20.0
SERPINB8,12,20.0
EEF1A1P45,12,20.0
FBXO2,12,20.0
SIAH2-AS1,12,20.0
STOX2,12,20.0
RNU6-345P,12,20.0
CDC42EP4,12,20.0
RPL7P33,12,20.0
TMEM252,12,20.0
KIF21B,12,20.0
PTP4A2,12,20.0
RAB33B,12,20.0
SPDYE12,12,20.0
ZBTB7C,12,20.0
ZNF486,12,20.0
LINC02313,12,20.0
OR7A5,12,20.0
LGALS8-AS1,12,20.0
EVA1CP5,12,20.0
IGHV7-34-1,12,20.0
HMGB4,12,20.0
RN7SL105P,12,20.0
PCDH7,12,20.0
CTNND2,12,20.0
MIR600HG,12,20.0
MRAP,12,20.0
GASK1B-AS1,12,20.0
TUBAP14,12,20.0
COMMD10,12,20.0
PTCRA,12,20.0
C1orf94,12,20.0
MAB21L4,12,20.0
SMPDL3A,12,20.0
RN7SL442P,12,20.0
ZNF622,12,20.0
FAM186B,12,20.0
RPS6P3,12,20.0
ETS2,12,20.0
ZNF556,12,20.0
RPL10P9,12,20.0
ENDOD1,12,20.0
RARRES2P2,12,20.0
EEF1A1P16,12,20.0
DYNLT2B,12,20.0
FDPSP2,12,20.0
TLE1-DT,12,20.0
LINC02963,12,20.0
TRAV6,12,20.0
TSPAN5-DT,12,20.0
RPL22P14,12,20.0
HDAC9-AS1,12,20.0
MIR100,12,20.0
SNORD93,12,20.0
RNU6-298P,12,20.0
RN7SL376P,12,20.0
MIR4646,12,20.0
MICB,12,20.0
TENT5B,12,20.0
C1orf185,12,20.0
CES5A,12,20.0
SEMA6A-AS2,12,20.0
CD81,12,20.0
PPIAP20,12,20.0
ZC3H11B,12,20.0
UOX,12,20.0
CYTH1P1,12,20.0
RN7SL370P,12,20.0
LINC01733,12,20.0
PRR23E,12,20.0
SP110,12,20.0
GADD45A,12,20.0
TLR2,12,20.0
LCE4A,12,20.0
BTNL10P,12,20.0
ALKAL1,12,20.0
SPATA31D2P,12,20.0
CNTNAP3P1,12,20.0
LINC02492,12,20.0
CCNG1,12,20.0
DUSP22,12,20.0
RNU6-1250P,12,20.0
USP46-DT,12,20.0
CORO7,12,20.0
TUSC3,12,20.0
RNY1P16,12,20.0
SMIM15P2,12,20.0
IL5,12,20.0
OSGEPL1-AS1,12,20.0
PABPC1P9,12,20.0
OCLNP1,12,20.0
MUC6,12,20.0
MRPL49P2,12,20.0
SP2,12,20.0
NOG,12,20.0
IGHV1-17,12,20.0
PTGES3P5,12,20.0
ADAM11,12,20.0
RNF14P1,12,20.0
FASN,12,20.0
TRPS1-AS1,12,20.0
SPSB1,12,20.0
HPRT1P3,12,20.0
PI3,12,20.0
ZNRD2,12,20.0
NRXN1,12,20.0
DNAJC25,12,20.0
DCAF8-DT,12,20.0
CYP26C1-DT,12,20.0
PPP1R36,12,20.0
LINC01520,12,20.0
ANKRD44-AS1,12,20.0
DTNB-AS1,12,20.0
VWA8,12,20.0
ALPL,12,20.0
TMEM229B,12,20.0
SNX7,12,20.0
MAP3K5,12,20.0
RN7SKP197,12,20.0
FZD5,12,20.0
DYTN,12,20.0
MTND2P5,12,20.0
LINC02967,12,20.0
PGM5-AS1,12,20.0
STAT4-AS1,12,20.0
IFT27,12,20.0
GBX1,12,20.0
DPPA3,12,20.0
TUBB8P3,12,20.0
MOCS2-DT,12,20.0
WNK2,12,20.0
RNU6-1160P,12,20.0
NMRK1,12,20.0
PXMP2,12,20.0
UBE2L4,12,20.0
RNU6-190P,12,20.0
SAPCD1-AS1,12,20.0
ANKEF1,12,20.0
HELLS,12,20.0
LINC00957,12,20.0
ZNF20,12,20.0
NTRK1,12,20.0
KRT8P6,12,20.0
LINC02659,12,20.0
MIR4292,12,20.0
HNRNPA1P27,12,20.0
ECI2-DT,12,20.0
MIR5706,12,20.0
AARS2,12,20.0
RPP38-DT,12,20.0
MIX23P3,12,20.0
LRRC61,12,20.0
LINC01547,12,20.0
SH2D5,12,20.0
RPL12P18,12,20.0
EEF1A1P14,12,20.0
LINC01521,12,20.0
BHLHE41,12,20.0
CUBNP3,12,20.0
EMC4,12,20.0
RN7SL16P,12,20.0
SCARNA10,12,20.0
RNA5SP311,12,20.0
MIR4326,9,15.0
ERLIN2,9,15.0
LINC01502,9,15.0
WAKMAR2,9,15.0
RTRAFP2,9,15.0
C16orf54,9,15.0
ANKFN1,9,15.0
UBC,9,15.0
EPM2A,9,15.0
CGAS,9,15.0
CC2D1A,9,15.0
NDUFAF4P4,9,15.0
SHROOM1,9,15.0
RPL36AP19,9,15.0
TMCC2,9,15.0
RPSAP5,9,15.0
CAP1P2,9,15.0
BGLAP,9,15.0
ZNF808,9,15.0
IL1A,9,15.0
LINC02328,9,15.0
LINC00607,9,15.0
LINC02938,9,15.0
BANF1,9,15.0
C6orf62,9,15.0
PGM5P4-AS1,9,15.0
ECHDC1,9,15.0
ATOX1-AS1,9,15.0
SMG1P2,9,15.0
NUP210,9,15.0
ICA1L,9,15.0
SIK3,9,15.0
SMIM24,9,15.0
LINC01752,9,15.0
ZNF714,9,15.0
RPL17P43,9,15.0
PPIAP34,9,15.0
RN7SL221P,9,15.0
SNORD9,9,15.0
TIMM17B,9,15.0
GPR45,9,15.0
IL13,9,15.0
RNA5SP243,9,15.0
MCF2L,9,15.0
FAM72D,9,15.0
RPL23AP3,9,15.0
TNFAIP6,9,15.0
KBTBD4,9,15.0
SLCO2A1,9,15.0
RAB9A,9,15.0
TAF1D,9,15.0
MRPL37,9,15.0
MANSC4,9,15.0
PHF5AP3,9,15.0
SUMO1,9,15.0
IK,9,15.0
CFAP298-TCP10L,9,15.0
SCARNA9,9,15.0
LINC01411,9,15.0
TINAGL1,9,15.0
INAFM1,9,15.0
ARL4D,9,15.0
KAT7P1,9,15.0
LINC00377,9,15.0
LINC00964,9,15.0
MIR148B,9,15.0
NDUFS5P4,9,15.0
ARHGAP5-AS1,9,15.0
TUBAP9,9,15.0
C15orf40,9,15.0
HBEGF,9,15.0
RNU7-41P,9,15.0
LINC02556,9,15.0
CCDC115,9,15.0
AIDAP2,9,15.0
SULT1A2,9,15.0
TXLNB,9,15.0
LINC00604,9,15.0
STPG2,9,15.0
LRRC8B,9,15.0
CEACAM3,9,15.0
MIR1972-2,9,15.0
ERICH6-AS1,9,15.0
HLTF-AS1,9,15.0
NSMCE4A,9,15.0
DUS1L,9,15.0
RNF145,9,15.0
ZNF763,9,15.0
GRXCR2,9,15.0
HNRNPCP7,9,15.0
ATP1B1P1,9,15.0
LINC01493,9,15.0
COL22A1,9,15.0
GPRIN1,9,15.0
DNAJC21,9,15.0
SH3GLB2,9,15.0
RNA5SP132,9,15.0
TRAV37,9,15.0
DMD,9,15.0
RNU6-199P,9,15.0
GSDMD,9,15.0
RSL1D1-DT,9,15.0
CDC42P2,9,15.0
SPACA5B,9,15.0
OTP,9,15.0
ID4,9,15.0
H2BC11,9,15.0
FRMD5,9,15.0
DLX3,9,15.0
NOTUM,9,15.0
SMYD3,9,15.0
RNU6-226P,9,15.0
GREM2,9,15.0
NKPD1,9,15.0
MIR3128,9,15.0
FTH1P12,9,15.0
MIR4452,9,15.0
H2AZP6,9,15.0
MRGPRX11P,9,15.0
RPL6P22,9,15.0
AMELX,9,15.0
FNTA,9,15.0
ADAMTSL4-AS1,9,15.0
LRRC73,9,15.0
GPR150,9,15.0
SMIM18,9,15.0
DRAM2,9,15.0
BTNL9,9,15.0
TRIM21,9,15.0
CMC2,9,15.0
KDM4A-AS1,9,15.0
OR51E2,9,15.0
B3GNT8,9,15.0
ATF6B,9,15.0
LINC01939,9,15.0
OR5P1P,9,15.0
LINC00457,9,15.0
MIR548N,9,15.0
UGT1A5,9,15.0
SRGAP2C,9,15.0
DLGAP2-AS1,9,15.0
TUBG1,9,15.0
BETALINC1,9,15.0
RNU6-331P,9,15.0
CLEC4A,9,15.0
AGER,9,15.0
SET,9,15.0
GLI1,9,15.0
LINC02976,9,15.0
LINC01237,9,15.0
TDRD6-AS1,9,15.0
EXOSC10-AS1,9,15.0
FETUB,9,15.0
PPIAP1,9,15.0
LINC03088,9,15.0
GPX3,9,15.0
LINC02300,9,15.0
RCOR2,9,15.0
RNU6-234P,9,15.0
SUV39H2,9,15.0
CHCHD5,9,15.0
LINC02706,9,15.0
RN7SL813P,9,15.0
NFASC,9,15.0
TUBB8P6,9,15.0
RPS15AP40,9,15.0
TM9SF5P,9,15.0
CASP1,9,15.0
MIR3975,9,15.0
AQP6,9,15.0
GPS2P2,9,15.0
ATF4P3,9,15.0
MAP3K6,9,15.0
TM4SF1,9,15.0
XCL2,9,15.0
ITGA2B,9,15.0
KRT78,9,15.0
PCBP2-OT1,9,15.0
THRB,9,15.0
LINC02662,9,15.0
SLC2A12,9,15.0
RPL26P34,9,15.0
TCEAL9,9,15.0
KLHL38,9,15.0
LINC03099,9,15.0
NUTM2F,9,15.0
DUSP10,9,15.0
ZNF706,9,15.0
LINC02791,9,15.0
SETP9,9,15.0
LINC02271,9,15.0
MTND1P16,9,15.0
OR7E110P,9,15.0
HOXA7,9,15.0
SHANK1,9,15.0
TAL1,9,15.0
EGFR-AS1,9,15.0
MIRLET7G,9,15.0
SAMD4B,9,15.0
MGAT2,9,15.0
RC3H1-IT1,9,15.0
GINS2,9,15.0
BRME1,9,15.0
GRM5,9,15.0
FLJ46284,9,15.0
USP17L4,9,15.0
RPL37P24,9,15.0
TCF7L1-IT1,9,15.0
REN,9,15.0
MAT2B,9,15.0
YY1P2,9,15.0
FKBP2,9,15.0
HELQ,9,15.0
LINC00636,9,15.0
RPL39L,9,15.0
HMGB2,9,15.0
LINC01393,9,15.0
TPGS2,9,15.0
BMP2KL,9,15.0
GPR42,9,15.0
LIME1,9,15.0
OR2M3,9,15.0
PROCA1,9,15.0
POM121,9,15.0
CREM,9,15.0
SLC9A8,9,15.0
MAML3,9,15.0
G2E3P1,9,15.0
TRPC6P10,9,15.0
DLST,9,15.0
RNU6-1279P,9,15.0
GPR55,9,15.0
F3,9,15.0
AOAH-IT1,9,15.0
POU5F2,9,15.0
RPS26P48,9,15.0
EPHA4,9,15.0
NUBPL,9,15.0
EEF1A1P39,9,15.0
NMU,9,15.0
SEPTIN7P5,9,15.0
CCDC157,9,15.0
PPIAP3,9,15.0
SASS6,9,15.0
RPE65,9,15.0
LINC00379,9,15.0
APOBEC3C,9,15.0
GALNT14,9,15.0
SKIL,9,15.0
IGF2BP3,9,15.0
DLG1,9,15.0
TOM1L2,9,15.0
FBXW10B,9,15.0
ANKRD30A,9,15.0
SCGB2A2,9,15.0
DMRTC1B,9,15.0
AQP2,9,15.0
H4C6,9,15.0
RPS24P14,9,15.0
GLYAT,9,15.0
U2AF2,9,15.0
ZMAT5,9,15.0
STEAP1B-AS1,9,15.0
IL13RA1,9,15.0
RABGAP1L-IT1,9,15.0
IFI35,9,15.0
RPL13P4,9,15.0
GBA2,9,15.0
DCLK2,9,15.0
THOC1-DT,9,15.0
LINC02185,9,15.0
DNAJC8P2,9,15.0
HMGN1P8,9,15.0
IER2,9,15.0
CLDN23,9,15.0
LINC00628,9,15.0
SNHG4,9,15.0
LINC01627,9,15.0
STUB1,9,15.0
PCDHA6,9,15.0
NATD1,9,15.0
GUSBP7,9,15.0
STX8,9,15.0
LMOD3,9,15.0
KLHL34,9,15.0
MCM6,9,15.0
RN7SL33P,9,15.0
ABCF2-H2BK1,9,15.0
ZMAT1,9,15.0
IGKV1-12,9,15.0
CALM2P3,9,15.0
CDH3,9,15.0
LYL1,9,15.0
KRT8P24,9,15.0
MAP3K9,9,15.0
CDKL3,9,15.0
PTPRZ1,9,15.0
CD300LG,9,15.0
MRPS11,9,15.0
LINC02147,9,15.0
WWC2-AS2,9,15.0
CCNQ,9,15.0
TSPAN14,9,15.0
TMCO3,9,15.0
MFSD10,9,15.0
TAF5,9,15.0
OR5G3,9,15.0
TOX4P1,9,15.0
IL4,9,15.0
YWHAQP6,9,15.0
SYBU-AS1,9,15.0
PLUT,9,15.0
YRDCP2,9,15.0
ENOPH1P1,9,15.0
LRRC39,9,15.0
ELFN1-AS1,9,15.0
PROX2,9,15.0
SIPA1L2,9,15.0
TRIM63,9,15.0
LINC01559,9,15.0
LINC01579,9,15.0
CFAP46,9,15.0
ZSCAN18,9,15.0
RN7SL187P,9,15.0
HEXA-AS1,9,15.0
ENPP7P2,9,15.0
RPS2P36,9,15.0
TESK1,9,15.0
PYGB,9,15.0
PSMA7,9,15.0
ASIP,9,15.0
MIR2276,9,15.0
RPIA,9,15.0
RDH10-AS1,9,15.0
OR9A4,9,15.0
TGFBR3L,9,15.0
TULP2,9,15.0
H2AC25,9,15.0
CCPG1,9,15.0
CNR1,9,15.0
LTA,9,15.0
PVALB,9,15.0
SSTR2,9,15.0
FGL1,9,15.0
TRIOBP,9,15.0
MIR181A1,9,15.0
IL31,9,15.0
MRM2,9,15.0
RN7SL96P,9,15.0
GDAP1,9,15.0
RPSAP4,9,15.0
LYRM4,9,15.0
PSG3,9,15.0
KCTD17,9,15.0
FAM221B,9,15.0
HYAL4,9,15.0
EPS8L3,9,15.0
PITPNM2,9,15.0
SLC1A1,9,15.0
GLIS3,9,15.0
EIF4HP2,9,15.0
LINC00588,9,15.0
PXMP4,9,15.0
LIFR,9,15.0
SERTAD4,9,15.0
TASOR2,9,15.0
KRTAP3-3,9,15.0
AMIGO2,9,15.0
MIR4736,9,15.0
TSPAN1,9,15.0
LINC02003,9,15.0
OGFOD1,9,15.0
ANKRD10,9,15.0
SNX5P2,9,15.0
HCFC2P1,9,15.0
GSTZ1,9,15.0
MAP3K8,9,15.0
DNAJC6,9,15.0
CDC7,9,15.0
SDC1,9,15.0
KCNK2,9,15.0
ABHD14A-ACY1,9,15.0
MIR532,9,15.0
AXIN1,9,15.0
SLC26A8,9,15.0
GPR33,9,15.0
OR7E126P,9,15.0
CASTOR2,9,15.0
PLEKHG1,9,15.0
CYSRT1,9,15.0
KIF9,9,15.0
RNU6-1095P,9,15.0
ZNF277,9,15.0
RPL7P46,9,15.0
GLYATL1P4,9,15.0
KCNJ2,9,15.0
KRT8P28,9,15.0
SLC38A1,9,15.0
MRPL20-DT,9,15.0
H2AC11,9,15.0
EIF4A1P6,9,15.0
PLAGL2,9,15.0
H4C3,9,15.0
TRBV5-4,9,15.0
GTF2E2,9,15.0
TAFA2,9,15.0
DPP9-AS1,9,15.0
PSME2P5,9,15.0
DNAI7,9,15.0
CYP2T3P,9,15.0
CPB2,9,15.0
GALNT18,9,15.0
ZCCHC14,9,15.0
STAU2,9,15.0
GPR62,9,15.0
ZNF544,9,15.0
FRK,9,15.0
NECTIN4,9,15.0
PTOV1-AS1,9,15.0
MOCS1P1,9,15.0
SLC11A1,9,15.0
SNORD114-7,9,15.0
PLCH1,9,15.0
NCOR2,9,15.0
ZNF273,9,15.0
PISRT1,9,15.0
MIR6856,9,15.0
OR2AO1P,9,15.0
PTGER2,9,15.0
ZFP36,9,15.0
PRR7,9,15.0
TBILA,9,15.0
OMA1,9,15.0
ACLY,9,15.0
H3P24,9,15.0
RNU4-13P,9,15.0
RNA5SP445,9,15.0
FOXP3,9,15.0
RNA5SP118,9,15.0
CCT7P1,9,15.0
DGAT2,9,15.0
SNORA51,9,15.0
LINC02128,9,15.0
ANXA2R-OT1,9,15.0
RN7SL663P,9,15.0
RPL7AP45,9,15.0
SYNM-AS2,9,15.0
MBOAT1,9,15.0
TBC1D3D,9,15.0
PCDHGA9,9,15.0
TAFA4,9,15.0
FOSL2,9,15.0
NDUFA3P1,9,15.0
ATOH1,9,15.0
THRAP3,9,15.0
LINC01841,9,15.0
MPRIPP1,9,15.0
GAR1-DT,9,15.0
CREB3L3,9,15.0
MIR3927,9,15.0
IGFBP6,9,15.0
RPS27AP19,9,15.0
GPR4,9,15.0
LY6D,9,15.0
LRRN4CL,9,15.0
PTMAP11,9,15.0
ACACA,9,15.0
CTHRC1P1,9,15.0
SC4MOP,9,15.0
ISCA1,9,15.0
OR52L2P,9,15.0
SOD1P1,9,15.0
SLC45A3,9,15.0
ZNF426-DT,9,15.0
CTNNA2,9,15.0
TBATA,9,15.0
CXCR4,9,15.0
CHURC1,9,15.0
FXYD6-AS1,9,15.0
LEKR1,9,15.0
