feature,frequency,percentage
FAM13B-AS1,18,30.0
RN7SL67P,18,30.0
SPINK6,18,30.0
SGO1P1,18,30.0
BNIP3P29,18,30.0
RPL34P36,18,30.0
TM4SF1-AS1,18,30.0
SLFN12,18,30.0
EOGT,18,30.0
RPS4XP23,18,30.0
RFPL4B,18,30.0
AMER2,18,30.0
LINC02963,18,30.0
SGCD,18,30.0
LINC01975,18,30.0
RN7SL689P,18,30.0
HSH2D,18,30.0
GPR160,18,30.0
CTNNA1-AS1,18,30.0
CLYBL,18,30.0
CCDC144A,18,30.0
RNU6ATAC9P,18,30.0
MBOAT1,18,30.0
RN7SL131P,18,30.0
RN7SL404P,18,30.0
DENND2C,18,30.0
RN7SL552P,18,30.0
DLST,18,30.0
GBP6,18,30.0
BCL6,18,30.0
TUB-AS1,18,30.0
GABRB3,18,30.0
SH2D4A,18,30.0
HES5,18,30.0
MTCL1,18,30.0
GSDMD,18,30.0
TMEM254-AS1,18,30.0
CA13,18,30.0
RPS29P9,18,30.0
TMC5,18,30.0
RN7SKP124,18,30.0
AAMDC,18,30.0
SNORD88A,18,30.0
RBM46,18,30.0
CLDN7,18,30.0
ZNF837,18,30.0
LINC02662,18,30.0
RFX6,18,30.0
OGFOD1P1,18,30.0
RPSAP2,18,30.0
PCED1B,18,30.0
HMGN2P23,18,30.0
RN7SL663P,18,30.0
AEN,18,30.0
C1orf94,18,30.0
SLC35C1,18,30.0
LINC00229,18,30.0
KRTAP5-AS1,18,30.0
H2AZP6,18,30.0
SORBS2-AS1,18,30.0
USP7-AS1,18,30.0
SFR1,18,30.0
SMIM44,18,30.0
H3P5,18,30.0
CNIH3-AS1,18,30.0
PARLP2,18,30.0
HELLS,18,30.0
RN7SL297P,18,30.0
PAQR5,18,30.0
ADCK1,18,30.0
KNSTRN,18,30.0
SET,18,30.0
DPPA4,18,30.0
FBXO2,18,30.0
ZNF20,18,30.0
PRKCZ,18,30.0
HOOK1,18,30.0
ARGFXP1,18,30.0
COSMOC,18,30.0
ETS2,18,30.0
CREB3L1,18,30.0
ST13P7,18,30.0
UBE2Q2P1,18,30.0
LINC01414,18,30.0
RNA5SP149,18,30.0
NBPF3,18,30.0
LINC01502,18,30.0
BET1-AS1,18,30.0
CACNA2D2,18,30.0
EPOP,18,30.0
WWC1,18,30.0
ARNT2-DT,18,30.0
OR7M1P,18,30.0
GAR1-DT,18,30.0
IL24,18,30.0
ACOT9,18,30.0
SAP30L-AS1,18,30.0
CYP2T3P,18,30.0
GPS2P2,18,30.0
LINC02185,18,30.0
DDX19A-DT,18,30.0
STX8,18,30.0
SLC7A1,18,30.0
COP1-DT,18,30.0
TSPAN15,18,30.0
CPB2-AS1,18,30.0
LINC02390,18,30.0
B4GALNT3,18,30.0
RPL32P20,18,30.0
ANXA3,18,30.0
FPGT-TNNI3K,18,30.0
MTND4LP11,18,30.0
SLCO1B3,18,30.0
DHFR,18,30.0
SLPI,18,30.0
TMBIM4,18,30.0
AMELX,18,30.0
RPL35AP,18,30.0
RPS20P1,18,30.0
ASAP1-IT2,15,25.0
COMMD10,15,25.0
FCRL1,15,25.0
RNU6-110P,15,25.0
JUNB,15,25.0
KHSRPP1,15,25.0
HPRT1,15,25.0
PEDS1,15,25.0
FLJ13224,15,25.0
RPL27AP8,15,25.0
SNX29,15,25.0
CREB3L3,15,25.0
NDUFB1P1,15,25.0
MAP3K5,15,25.0
ELAVL3,15,25.0
OR5M3,15,25.0
PPP1R35,15,25.0
MRPL17,15,25.0
LINC02474,15,25.0
TACC1,15,25.0
PPM1E,15,25.0
HPRT1P3,15,25.0
LINC00853,15,25.0
DAPK1,15,25.0
EDNRB,15,25.0
ARL5AP3,15,25.0
LETM2,15,25.0
LINC02765,15,25.0
PTGES3P5,15,25.0
MAP3K6,15,25.0
CD58,15,25.0
CTH,15,25.0
SLC28A2-AS1,15,25.0
OR2T12,15,25.0
PDLIM5,15,25.0
APOBEC3C,15,25.0
MED28P3,15,25.0
EGR2,15,25.0
AIDAP2,15,25.0
NSMCE4A,15,25.0
PACC1,15,25.0
BNIP3,15,25.0
SKIL,15,25.0
CORO2A,15,25.0
YWHAQP6,15,25.0
ANKRD10-IT1,15,25.0
ING1,15,25.0
MARK2P19,15,25.0
KRT80,15,25.0
TBATA,15,25.0
SLC6A21P,15,25.0
RANBP10,15,25.0
ANKRD53,15,25.0
DAO,15,25.0
B3GALT4,15,25.0
ERICH6-AS1,15,25.0
H3C11,15,25.0
TGM4,15,25.0
DYTN,15,25.0
DGKK,15,25.0
RNA5SP88,15,25.0
SATB2,15,25.0
FLOT1,15,25.0
TSPAN1,15,25.0
COPG2,15,25.0
GRB7,15,25.0
APP-DT,15,25.0
SNRPGP18,15,25.0
KRR1P1,15,25.0
FABP5P7,15,25.0
IL6R,15,25.0
DEFA6,15,25.0
DYNLRB1,15,25.0
DCUN1D3,15,25.0
SNHG4,15,25.0
FAIM,15,25.0
LINC01283,15,25.0
MIR3649,15,25.0
BMPR1AP2,15,25.0
OSBPL10-AS1,15,25.0
VEGFC,15,25.0
LINC03008,15,25.0
PIMREGP4,15,25.0
RSU1,15,25.0
C19orf53,15,25.0
ALG1L3P,15,25.0
COX6B1P5,15,25.0
BACE2,15,25.0
CCT8P1,15,25.0
IFNG-AS1,15,25.0
HELQ,15,25.0
FLJ46284,15,25.0
OR7A5,15,25.0
MIR4481,15,25.0
BAIAP2L1,15,25.0
STPG3-AS1,15,25.0
NPAS1,15,25.0
PRAME,15,25.0
RPL10P19,15,25.0
SLC30A1,15,25.0
HIBCH,15,25.0
OSM,15,25.0
MUC6,15,25.0
HSPE1P8,15,25.0
PAEP,15,25.0
CCT7P1,15,25.0
FOXD2,15,25.0
MAP9,15,25.0
PRXL2C,15,25.0
ATP7B,15,25.0
SLC16A3,15,25.0
GLUD1P3,15,25.0
TLE1-DT,15,25.0
LINC01627,15,25.0
PTCRA,15,25.0
TKTL1,15,25.0
FBXO39,15,25.0
RPF2,15,25.0
ARNT,15,25.0
VWA8,15,25.0
SNORD93,15,25.0
ZNF98,15,25.0
MRPL42P2,15,25.0
DPPA3P9,15,25.0
HMGN1P8,15,25.0
PPIAP20,15,25.0
CTSB,15,25.0
LINC00635,15,25.0
SNORA70D,15,25.0
RPSAP9,15,25.0
PXMP2,15,25.0
PHF12,15,25.0
RNU1-91P,15,25.0
MFAP3L,15,25.0
PRC1,15,25.0
OR7E110P,15,25.0
COX5BP3,15,25.0
ZNF556,15,25.0
ARPC1B,15,25.0
SLC2A9,15,25.0
SIPA1L1-AS1,15,25.0
APBA2,15,25.0
RPL23AP3,15,25.0
ELOVL7,15,25.0
MARK2P18,15,25.0
FOSL2,15,25.0
EZH2,15,25.0
MRGPRX2,15,25.0
ELL2,15,25.0
ADGRF3,15,25.0
MAFK,15,25.0
CLUH,15,25.0
APLF,15,25.0
SNX5P2,15,25.0
CDC42EP4,15,25.0
LINC01011,15,25.0
LINC02523,15,25.0
HOXC6,15,25.0
MIR320A,15,25.0
DSP,15,25.0
EGLN3-AS1,15,25.0
TMCO3,15,25.0
LAMA5,15,25.0
RPL7AP17,15,25.0
ZBTB48,15,25.0
TUBG1,15,25.0
LY6G5C,15,25.0
ZFP36,15,25.0
RPL12P18,15,25.0
LRRC73,15,25.0
SEMA3D,15,25.0
PXT1,15,25.0
ERVMER34-1,15,25.0
CACUL1,15,25.0
EDRF1-DT,15,25.0
PNP,15,25.0
TNFRSF11B,15,25.0
OSTF1P1,15,25.0
CD300H,15,25.0
CPNE4,15,25.0
LINC02560,15,25.0
LMO7DN-IT1,15,25.0
AIFM2,15,25.0
RABGAP1L-IT1,15,25.0
DNAAF4-CCPG1,15,25.0
PDCL3P5,15,25.0
FRMPD3,15,25.0
SLC12A6,15,25.0
STAC,15,25.0
NFKBIZ,15,25.0
DPY30,15,25.0
PYGL,15,25.0
UCA1,15,25.0
MIR765,15,25.0
EIF1AX,15,25.0
RNA5SP33,15,25.0
RDH10,12,20.0
PPIAP3,12,20.0
GAREM1,12,20.0
TMCO4,12,20.0
TWF2-DT,12,20.0
RNU6-1055P,12,20.0
CCDC40,12,20.0
DUSP19,12,20.0
ANKRD55,12,20.0
HNRNPA1P44,12,20.0
CCDC115,12,20.0
TBILA,12,20.0
ATOX1-AS1,12,20.0
OR52L2P,12,20.0
BHLHE41,12,20.0
ACSL1,12,20.0
HOXA7,12,20.0
CASTOR2,12,20.0
TAF1D,12,20.0
CHD3,12,20.0
FBXL13,12,20.0
SHBG,12,20.0
TF,12,20.0
LMO1,12,20.0
ZMAT1,12,20.0
ANKRD30BL,12,20.0
HDHD2,12,20.0
ENDOD1,12,20.0
RPL21P44,12,20.0
RPL13P4,12,20.0
TAS2R7,12,20.0
RPL21P21,12,20.0
TAFA3,12,20.0
TTLL12,12,20.0
RRAS2,12,20.0
LINC00315,12,20.0
MICAL2,12,20.0
LYPD1,12,20.0
KIF21B,12,20.0
SNURF,12,20.0
SNORA38,12,20.0
OPRK1,12,20.0
TRBV12-3,12,20.0
DNAI7,12,20.0
FSTL3,12,20.0
KRT18P14,12,20.0
ASAH2,12,20.0
ETNK2,12,20.0
ARHGAP35,12,20.0
RNU6-199P,12,20.0
TJP1,12,20.0
SEMA4F,12,20.0
DEFB121,12,20.0
MST1R,12,20.0
CDC14C,12,20.0
PPIAP29,12,20.0
MET,12,20.0
RPL7P33,12,20.0
SLC16A6,12,20.0
NMU,12,20.0
CCND1,12,20.0
ZNF66,12,20.0
MPPED2,12,20.0
CDON,12,20.0
GPRC5A,12,20.0
PLA2G4F,12,20.0
PCDHGB9P,12,20.0
NKAPD1,12,20.0
P4HA3,12,20.0
LRRTM1,12,20.0
RAB15,12,20.0
DUSP23,12,20.0
H3P26,12,20.0
FAM168A,12,20.0
OVOL2,12,20.0
USP1,12,20.0
AOC1,12,20.0
GCM2,12,20.0
DYNLT1,12,20.0
RPS27P12,12,20.0
SLC39A1,12,20.0
FBXO32,12,20.0
AMIGO2,12,20.0
NUBPL,12,20.0
RN7SL834P,12,20.0
HNRNPA1P27,12,20.0
KCNMA1,12,20.0
STK32B,12,20.0
KCNJ6-AS1,12,20.0
EML5,12,20.0
NEIL2,12,20.0
AARS2,12,20.0
LIMA1,12,20.0
IDH1,12,20.0
ALKAL1,12,20.0
YWHAH,12,20.0
MIR5689HG,12,20.0
ZNF318,12,20.0
WDR5,12,20.0
EPCAM-DT,12,20.0
PPP1R14D,12,20.0
SPAG7,12,20.0
FKBP2,12,20.0
LINC02767,12,20.0
HBAP1,12,20.0
CANT1,12,20.0
ZBTB45P2,12,20.0
PACRG-AS1,12,20.0
RN7SL487P,12,20.0
C2CD4B,12,20.0
RPS4XP13,12,20.0
LINC01649,12,20.0
IL22RA2,12,20.0
LINC00907,12,20.0
PDZRN3-AS1,12,20.0
LINC02659,12,20.0
NKX6-1,12,20.0
LINC02313,12,20.0
LINC01579,12,20.0
ALDH7A1P1,12,20.0
LINC01841,12,20.0
MESTIT1,12,20.0
GTF2A1-AS1,12,20.0
CFL1P3,12,20.0
MRGPRX11P,12,20.0
RPS6P3,12,20.0
GPR62,12,20.0
IGHV3-74,12,20.0
NEK5,12,20.0
MS4A18,12,20.0
KY,12,20.0
GPR33,12,20.0
IGLV3-16,12,20.0
TRAV12-2,12,20.0
TRAJ16,12,20.0
RNU6-298P,12,20.0
RNU4-13P,12,20.0
RNU4-15P,12,20.0
DNAJB5P1,12,20.0
PTGER2,12,20.0
C11orf98P2,12,20.0
RN7SKP4,12,20.0
SBK1,12,20.0
DPPA3,12,20.0
ADARB2,12,20.0
H1-5,12,20.0
SLC7A4,12,20.0
LINC01135,12,20.0
DUSP5P1,12,20.0
NOG,12,20.0
NUP153-AS1,12,20.0
TSPAN10,12,20.0
CSGALNACT2P1,12,20.0
TUBAP9,12,20.0
ZNF426-DT,12,20.0
PLK5,12,20.0
PCSK6-AS1,12,20.0
RNA5SP466,12,20.0
RMND5A,12,20.0
LINC02532,12,20.0
LINC00964,12,20.0
HMGN2P6,12,20.0
EIF3LP1,12,20.0
SPECC1L-ADORA2A,12,20.0
CES3,12,20.0
SYNE2,12,20.0
CYFIP2,12,20.0
SNRPA1-DT,12,20.0
EMC3-AS1,12,20.0
RNU7-41P,12,20.0
OR9Q1,12,20.0
HSPE1P11,12,20.0
GABPB1-IT1,12,20.0
LINC02003,12,20.0
MIR5706,12,20.0
EEF1B2P1,12,20.0
HSFX2,12,20.0
EOLA1-DT,12,20.0
MEMO1P5,12,20.0
RNU6-890P,12,20.0
DOCK6-AS1,12,20.0
CWH43,12,20.0
BTBD9-AS1,12,20.0
GRIA4,12,20.0
LINC02207,12,20.0
ALOX12P2,12,20.0
CREM,12,20.0
DOT1L,12,20.0
MIR640,12,20.0
ASAH2B,12,20.0
XRCC6P1,12,20.0
RPL28P2,12,20.0
ADAD2,12,20.0
RN7SL442P,12,20.0
TLR2,12,20.0
MTND1P16,12,20.0
COA8,12,20.0
CTNNA2-AS1,12,20.0
LINC01097,12,20.0
PGM2,12,20.0
MGAT2,12,20.0
TOMM40L,12,20.0
CASC19,12,20.0
C16orf89,12,20.0
FRMPD4,12,20.0
TPTE2,12,20.0
STK31,12,20.0
EIF2S3,12,20.0
ZSWIM4,12,20.0
ITGA1,12,20.0
HRH4,12,20.0
ZYG11A,12,20.0
OBSCN,12,20.0
FCRL5,12,20.0
ECEL1P2,12,20.0
TMEM176B,12,20.0
LSM10,12,20.0
ACACA,12,20.0
MRPL45,12,20.0
MFSD10,12,20.0
GATA2,12,20.0
GP6,12,20.0
SCARNA10,12,20.0
TSPAN14,12,20.0
TMEM245,12,20.0
U2AF2,12,20.0
NKPD1,12,20.0
NRXN1,12,20.0
UNGP3,12,20.0
PIK3R5-DT,12,20.0
GREM2,12,20.0
RN7SL376P,12,20.0
HAPLN2,12,20.0
DGKH,12,20.0
ADAM21,12,20.0
SETP9,12,20.0
SMIM15P2,12,20.0
LINC02242,12,20.0
LATS2-AS1,12,20.0
WDR7-OT1,12,20.0
LINC02706,12,20.0
OR8A2P,12,20.0
HMGB3P9,12,20.0
RPL17P43,12,20.0
DDX18P5,12,20.0
CLEC4A,12,20.0
NABP1,12,20.0
WAC-AS1,12,20.0
MICB,12,20.0
CTSLP6,12,20.0
IRF2,12,20.0
ZNF544,12,20.0
MRPL49P2,12,20.0
CDR2-DT,12,20.0
IGHVII-78-1,12,20.0
PCDHGA9,12,20.0
LTA4H,12,20.0
MUC20,12,20.0
MIR558,12,20.0
RTEL1P1,12,20.0
GAPDHP62,12,20.0
GAPLINC,12,20.0
STOX2,12,20.0
SUV39H1,12,20.0
DNAJC6,12,20.0
UPK1A-AS1,12,20.0
CYSRT1,12,20.0
WNK2,12,20.0
GPT2,12,20.0
RPA2P2,12,20.0
ZNF32-AS1,12,20.0
RPL26P34,12,20.0
APOO,12,20.0
ZNF277,12,20.0
PACS1,12,20.0
OR4K17,12,20.0
PEBP1,12,20.0
MAPK6P2,12,20.0
RNA5SP311,12,20.0
IRX5,12,20.0
C10orf71,12,20.0
HEPHL1,12,20.0
TBC1D26,12,20.0
SOWAHD,12,20.0
CALM1,12,20.0
GRXCR2,12,20.0
ZBTB10,12,20.0
RNU4-9P,12,20.0
GBX1,12,20.0
NAA50,12,20.0
CADPS,12,20.0
AGBL5-AS1,12,20.0
LINC00523,12,20.0
PIRT,12,20.0
MAP1LC3A,12,20.0
SLC22A25,12,20.0
ZNF676,12,20.0
OR52I1,12,20.0
TRBV5-4,12,20.0
H3P24,12,20.0
CCDC188BP,9,15.0
AKR7A2,9,15.0
SLC7A14,9,15.0
CACYBPP2,9,15.0
ZFAND6,9,15.0
RNU6-202P,9,15.0
GALNT14,9,15.0
NRAV,9,15.0
TCAF2P1,9,15.0
ZNF273,9,15.0
ZDHHC19,9,15.0
NBR2,9,15.0
MC4R,9,15.0
RNU5F-3P,9,15.0
LINC03059,9,15.0
P2RX4,9,15.0
H3P21,9,15.0
MIR4326,9,15.0
RN7SKP57,9,15.0
LINC00628,9,15.0
GINS2,9,15.0
C1orf105,9,15.0
GRM5,9,15.0
MRPL37,9,15.0
PMAIP1,9,15.0
MAP3K8,9,15.0
MYH7,9,15.0
LIVAR,9,15.0
OR4G4P,9,15.0
PIK3IP1-DT,9,15.0
OR2L13,9,15.0
MIR1972-2,9,15.0
UBE2I,9,15.0
IL13,9,15.0
MAP3K9,9,15.0
RALGPS2,9,15.0
LINC00607,9,15.0
MAPK4,9,15.0
SLC45A3,9,15.0
ALDH9A1,9,15.0
FOXP4-AS1,9,15.0
GLYAT,9,15.0
THRAP3,9,15.0
TENM2-AS1,9,15.0
NDUFAF4P4,9,15.0
LINC02128,9,15.0
CYLD-AS1,9,15.0
TRNP1,9,15.0
NDUFA3P1,9,15.0
TBC1D8,9,15.0
RNU6-190P,9,15.0
LEKR1,9,15.0
NECTIN4,9,15.0
LINC00028,9,15.0
RPL10P9,9,15.0
NF1P11,9,15.0
PPIAP36,9,15.0
SCAT1,9,15.0
RN7SL221P,9,15.0
AGAP7P,9,15.0
TPRX2,9,15.0
SLC25A47P1,9,15.0
IGHV7-34-1,9,15.0
RN7SL239P,9,15.0
RNU6-135P,9,15.0
MIR2276,9,15.0
RN7SL728P,9,15.0
RPL35AP14,9,15.0
RNU6-345P,9,15.0
IGKV1D-33,9,15.0
BTF3P1,9,15.0
IQSEC3P1,9,15.0
COX7A2P1,9,15.0
SMIM6,9,15.0
LINC01572,9,15.0
MYO1B-AS1,9,15.0
EPB41L4A-DT,9,15.0
MTATP6P13,9,15.0
SYT7,9,15.0
SNORA33,9,15.0
RARRES2P1,9,15.0
ACTBL2,9,15.0
ERCC4,9,15.0
PHB1P8,9,15.0
LINC00608,9,15.0
LBX2,9,15.0
LINC01250,9,15.0
MAN2A2,9,15.0
OCLN,9,15.0
SZT2,9,15.0
RN7SKP185,9,15.0
DLEU2L,9,15.0
SULT1A2,9,15.0
UNC5C,9,15.0
NTSR2,9,15.0
H2AZP3,9,15.0
ZNF714,9,15.0
KRT8P28,9,15.0
IGSF10,9,15.0
SLC16A1-AS1,9,15.0
ANKRD30A,9,15.0
UQCRBP2,9,15.0
GUSBP10,9,15.0
PISRT1,9,15.0
GTF2IP5,9,15.0
SLC5A4-AS1,9,15.0
SEC16A,9,15.0
MIR548AR,9,15.0
MIR4777,9,15.0
SALRNA1,9,15.0
SLC5A8,9,15.0
SLC66A3,9,15.0
RN7SL164P,9,15.0
THOC7,9,15.0
LY6D,9,15.0
FUT3,9,15.0
CFAP46,9,15.0
RNF145,9,15.0
RNF14P1,9,15.0
LINC00865,9,15.0
HS6ST3,9,15.0
TMEM51-AS2,9,15.0
PDE4DIPP6,9,15.0
AVPR1B-DT,9,15.0
RN7SL268P,9,15.0
MKRN2OS,9,15.0
OSER1-DT,9,15.0
LTB4R2,9,15.0
TXNIP,9,15.0
CTTN,9,15.0
SNORA53,9,15.0
FOXM1,9,15.0
CNOT3,9,15.0
NMRK1,9,15.0
FOLR3,9,15.0
SNORD114-11,9,15.0
TMEM116,9,15.0
TERF1P2,9,15.0
SRPK3,9,15.0
AMBRA1,9,15.0
SSTR2,9,15.0
ZNF622,9,15.0
LINC00208,9,15.0
CNGA3,9,15.0
PDE4D,9,15.0
SUMO1,9,15.0
PRKAA2,9,15.0
TMED6,9,15.0
STXBP3,9,15.0
DLGAP3,9,15.0
LRRC61,9,15.0
WDR24,9,15.0
RAP1GDS1,9,15.0
CDC7,9,15.0
RNF169,9,15.0
OTOGL,9,15.0
LINC02492,9,15.0
ZNF843,9,15.0
RNA5SP511,9,15.0
FAM72D,9,15.0
SAMSN1-AS1,9,15.0
LINC00898,9,15.0
LINC01907,9,15.0
HDAC9-AS1,9,15.0
TRPC6P10,9,15.0
TRPS1-AS1,9,15.0
PCAT6,9,15.0
UTS2B,9,15.0
LINC01381,9,15.0
DPP9-AS1,9,15.0
GHITM,9,15.0
LINC02782,9,15.0
BDH2P1,9,15.0
H2AC1,9,15.0
SRP14P2,9,15.0
TAFA4,9,15.0
LLPH,9,15.0
LINC01828,9,15.0
RPS15AP25,9,15.0
CNTNAP2-AS1,9,15.0
RTRAFP2,9,15.0
MANSC4,9,15.0
RN7SL854P,9,15.0
SCARNA5,9,15.0
MRAP,9,15.0
RPL7AP45,9,15.0
ZNF707,9,15.0
DNAH17-AS1,9,15.0
LINC01467,9,15.0
TDH-AS1,9,15.0
FXYD6-AS1,9,15.0
C5AR1,9,15.0
MIR26B,9,15.0
RNU6-223P,9,15.0
FBXW10B,9,15.0
HRGP2,9,15.0
RNA5SP387,9,15.0
UGT1A9,9,15.0
RPS27P29,9,15.0
INF2,9,15.0
RPL31P47,9,15.0
HCFC2P1,9,15.0
LINC01750,9,15.0
OR2M3,9,15.0
LINC00840,9,15.0
SNHG32,9,15.0
KBTBD4,9,15.0
RN7SL441P,9,15.0
RPIA,9,15.0
HECA,9,15.0
SPINT1,9,15.0
PTOV1-AS1,9,15.0
REN,9,15.0
DUSP10,9,15.0
IER3,9,15.0
THEMIS2,9,15.0
LINC01127,9,15.0
DUX4L35,9,15.0
C1orf202,9,15.0
CTSD,9,15.0
COBLL1,9,15.0
KRT19,9,15.0
MYOM1,9,15.0
COL9A3,9,15.0
B4GALT6,9,15.0
ITIH5,9,15.0
MINDY2,9,15.0
GLTP,9,15.0
MILIP,9,15.0
PTPRG,9,15.0
MIR3660,9,15.0
RNU6-678P,9,15.0
KLK5,9,15.0
SRGAP2C,9,15.0
AADACL2-AS1,9,15.0
KRT8P29,9,15.0
RPS3AP35,9,15.0
IL4,9,15.0
PVALB,9,15.0
NATD1,9,15.0
C1orf210,9,15.0
PISD,9,15.0
HMGB1P41,9,15.0
RPL32P27,9,15.0
RALBP1P2,9,15.0
LINC01592,9,15.0
TMEM184B-AS1,9,15.0
MAB21L3,9,15.0
OR7E158P,9,15.0
OR8X1P,9,15.0
LINC01489,9,15.0
MMP20-AS1,9,15.0
RN7SKP151,9,15.0
RNU6-1160P,9,15.0
OR5BJ1P,9,15.0
CXCL17,9,15.0
EEF1DP7,9,15.0
LINC01547,9,15.0
NLRP6,9,15.0
TMEM176A,9,15.0
GRIN2B,9,15.0
REPS2,9,15.0
LINC00922,9,15.0
RNU6-13P,9,15.0
VWA7,9,15.0
DPYSL2,9,15.0
RNY3P7,9,15.0
ZNF474,9,15.0
RNU6-5P,9,15.0
RN7SL231P,9,15.0
SEMA3F,9,15.0
CDH26,9,15.0
GATA1,9,15.0
PCDH7,9,15.0
TAF9BP2,9,15.0
SNORD59A,9,15.0
SYNGR4,9,15.0
TNFRSF12A,9,15.0
TPGS2,9,15.0
NELL1,9,15.0
TPD52L3,9,15.0
MIR4292,9,15.0
MIR4512,9,15.0
RNU6-234P,9,15.0
PLAAT3,9,15.0
SAMD12-AS1,9,15.0
CNTNAP3P1,9,15.0
CYCSP34,9,15.0
SC4MOP,9,15.0
HES2,9,15.0
TPRN,9,15.0
SLC12A3,9,15.0
OLAH,9,15.0
RNY1P16,9,15.0
TSKS,9,15.0
PCBP2-OT1,9,15.0
SLC4A4,9,15.0
RNA5SP172,9,15.0
KCNK2,9,15.0
NXNL1,9,15.0
SAMD3,9,15.0
IGHV4-39,9,15.0
TLR3,9,15.0
TRIM47,9,15.0
GATA6,9,15.0
RTKN,9,15.0
FCF1P1,9,15.0
RN7SL251P,9,15.0
RPL5P33,9,15.0
RN7SL16P,9,15.0
SNORA84,9,15.0
RPL29P22,9,15.0
PAGE1,9,15.0
FREM2-AS1,9,15.0
PPP4R2,9,15.0
PDXP,9,15.0
RNA5SP129,9,15.0
ZNF549,9,15.0
RNA5SP118,9,15.0
OGFOD1,9,15.0
SMIM24,9,15.0
LINC01857,9,15.0
MIR3927,9,15.0
SLIT2,9,15.0
MPC1,9,15.0
ZNF888,9,15.0
RPL7AP29,9,15.0
RN7SKP197,9,15.0
CYP27A1,9,15.0
FZD5,9,15.0
PXMP4,9,15.0
GBP2,9,15.0
HK2,9,15.0
ST3GAL4,9,15.0
WWC2-AS2,9,15.0
ALG1L2,9,15.0
AGGF1P1,9,15.0
EEF1A1P16,9,15.0
GBP7,9,15.0
MTND6P32,9,15.0
TSPO2,9,15.0
STAU2,9,15.0
C6orf62,9,15.0
PTX3,9,15.0
CFAP58-DT,9,15.0
IFI35,9,15.0
LINC01415,9,15.0
PLCH1,9,15.0
POPDC3,9,15.0
SNX7,9,15.0
NUTM2F,9,15.0
LMOD3,9,15.0
MACC1,9,15.0
LINC00377,9,15.0
SH3D21,9,15.0
CGAS,9,15.0
MYCBP2-AS2,9,15.0
ZBTB7C,9,15.0
LRRC57,9,15.0
LINC02300,9,15.0
TRAV6,9,15.0
SPINK9,9,15.0
NLN,9,15.0
HSBP1P2,9,15.0
GOLGA2P4,9,15.0
CENPX,9,15.0
LINC02665,9,15.0
ALPL,9,15.0
ZNF600,9,15.0
GPR65,9,15.0
ELFN1-AS1,9,15.0
PTPN11P1,9,15.0
RPL7P2,9,15.0
MIR548S,9,15.0
PRKCQ-AS1,9,15.0
KRTAP24-1,9,15.0
RPL21P87,9,15.0
APOA2,9,15.0
FAM225A,9,15.0
PIWIL4,9,15.0
CBS,9,15.0
MIR3612,9,15.0
FOXR2,9,15.0
ZNF488,9,15.0
IGF2BP3,9,15.0
ARHGAP32,9,15.0
EEF1A1P23,9,15.0
CAP2P1,9,15.0
RPE65,9,15.0
STIM2-AS1,9,15.0
SLC38A1,9,15.0
LINC02104,9,15.0
GNG11,9,15.0
ELOCP32,9,15.0
ZAR1,9,15.0
GLUL,9,15.0
TRBV7-7,9,15.0
DNAJC25,9,15.0
PSME2P5,9,15.0
MLXIPL,9,15.0
HK2-DT,9,15.0
LBP,9,15.0
DGAT2,9,15.0
FBXL15,9,15.0
CA8,9,15.0
CA11,9,15.0
C15orf40,9,15.0
ASB4,9,15.0
CBFA2T3,9,15.0
DNAJC21,9,15.0
MIR6766,9,15.0
TBXAS1,9,15.0
KAT7P1,9,15.0
CLDN23,9,15.0
UNKL,9,15.0
SGTB,9,15.0
RPL23P4,9,15.0
SCGB2A2,9,15.0
FOXP3,9,15.0
CASQ1,9,15.0
IFT27,9,15.0
SNX16,9,15.0
NOMO3,9,15.0
RALGAPA2,9,15.0
AP1AR-DT,6,10.0
RANBP20P,6,10.0
MYBPHL,6,10.0
TMX2P1,6,10.0
FAM186B,6,10.0
APOC4-APOC2,6,10.0
PROX2,6,10.0
ABCB4,6,10.0
LINC01944,6,10.0
RPL35P3,6,10.0
RPL22P14,6,10.0
PGM5P4,6,10.0
PITPNM2,6,10.0
RPSAP45,6,10.0
MIR8053,6,10.0
ADAM11,6,10.0
RPL31P18,6,10.0
MIR6876,6,10.0
RN7SL856P,6,10.0
RN7SKP65,6,10.0
SRGAP2B,6,10.0
FEM1A,6,10.0
CYCSP51,6,10.0
RPL7P46,6,10.0
CAP1P2,6,10.0
LINC02433,6,10.0
PRUNEP1,6,10.0
NDUFB4P6,6,10.0
BANF1P3,6,10.0
RNU4-21P,6,10.0
KRTAP9-4,6,10.0
GSK3B-DT,6,10.0
TUBA3GP,6,10.0
RHOQ-AS1,6,10.0
LMNB1-DT,6,10.0
VKORC1L1,6,10.0
RNY4,6,10.0
ACADSB,6,10.0
DENND3-AS1,6,10.0
XRCC6P4,6,10.0
PCDHGA7,6,10.0
TMEM123-DT,6,10.0
TEDC2-AS1,6,10.0
TRMT61A-DT,6,10.0
ZNF865,6,10.0
LINC01735,6,10.0
SNORD3B-1,6,10.0
B3GLCT,6,10.0
MTATP8P2,6,10.0
HNRNPRP1,6,10.0
HSPG2,6,10.0
KRTAP1-3,6,10.0
SLC25A5P6,6,10.0
VPS8,6,10.0
SHANK1,6,10.0
TRDC,6,10.0
FABP5,6,10.0
DENND5B,6,10.0
ATOH1,6,10.0
