feature,frequency,percentage
FAM13B-AS1,30,30.0
RN7SL67P,30,30.0
SPINK6,30,30.0
SGO1P1,30,30.0
BNIP3P29,30,30.0
RPL34P36,30,30.0
TM4SF1-AS1,30,30.0
SLFN12,30,30.0
EOGT,30,30.0
RPS4XP23,30,30.0
RFPL4B,30,30.0
AMER2,30,30.0
LINC02963,30,30.0
SGCD,30,30.0
LINC01975,30,30.0
RN7SL689P,30,30.0
HSH2D,30,30.0
GPR160,30,30.0
CTNNA1-AS1,30,30.0
CLYBL,30,30.0
CCDC144A,30,30.0
RNU6ATAC9P,30,30.0
MBOAT1,30,30.0
RN7SL131P,30,30.0
RN7SL404P,30,30.0
DENND2C,30,30.0
RN7SL552P,30,30.0
DLST,30,30.0
GBP6,30,30.0
BCL6,30,30.0
TUB-AS1,30,30.0
GABRB3,30,30.0
SH2D4A,30,30.0
HES5,30,30.0
MTCL1,30,30.0
GSDMD,30,30.0
TMEM254-AS1,30,30.0
CA13,30,30.0
RPS29P9,30,30.0
TMC5,30,30.0
RN7SKP124,30,30.0
AAMDC,30,30.0
SNORD88A,30,30.0
RBM46,30,30.0
CLDN7,30,30.0
ZNF837,30,30.0
LINC02662,30,30.0
RFX6,30,30.0
OGFOD1P1,30,30.0
RPSAP2,30,30.0
PCED1B,30,30.0
HMGN2P23,30,30.0
RN7SL663P,30,30.0
AEN,30,30.0
C1orf94,30,30.0
SLC35C1,30,30.0
LINC00229,30,30.0
KRTAP5-AS1,30,30.0
H2AZP6,30,30.0
SORBS2-AS1,30,30.0
USP7-AS1,30,30.0
SFR1,30,30.0
SMIM44,30,30.0
H3P5,30,30.0
CNIH3-AS1,30,30.0
PARLP2,30,30.0
HELLS,30,30.0
RN7SL297P,30,30.0
PAQR5,30,30.0
ADCK1,30,30.0
KNSTRN,30,30.0
SET,30,30.0
DPPA4,30,30.0
FBXO2,30,30.0
ZNF20,30,30.0
PRKCZ,30,30.0
HOOK1,30,30.0
ARGFXP1,30,30.0
COSMOC,30,30.0
ETS2,30,30.0
CREB3L1,30,30.0
ST13P7,30,30.0
UBE2Q2P1,30,30.0
LINC01414,30,30.0
RNA5SP149,30,30.0
NBPF3,30,30.0
LINC01502,30,30.0
BET1-AS1,30,30.0
CACNA2D2,30,30.0
EPOP,30,30.0
WWC1,30,30.0
ARNT2-DT,30,30.0
OR7M1P,30,30.0
GAR1-DT,30,30.0
IL24,30,30.0
ACOT9,30,30.0
SAP30L-AS1,30,30.0
CYP2T3P,30,30.0
GPS2P2,30,30.0
LINC02185,30,30.0
DDX19A-DT,30,30.0
STX8,30,30.0
SLC7A1,30,30.0
COP1-DT,30,30.0
TSPAN15,30,30.0
CPB2-AS1,30,30.0
LINC02390,30,30.0
B4GALNT3,30,30.0
RPL32P20,30,30.0
ANXA3,30,30.0
FPGT-TNNI3K,30,30.0
MTND4LP11,30,30.0
SLCO1B3,30,30.0
DHFR,30,30.0
SLPI,30,30.0
TMBIM4,30,30.0
AMELX,30,30.0
RPL35AP,30,30.0
RPS20P1,30,30.0
ASAP1-IT2,25,25.0
COMMD10,25,25.0
FCRL1,25,25.0
RNU6-110P,25,25.0
JUNB,25,25.0
KHSRPP1,25,25.0
HPRT1,25,25.0
PEDS1,25,25.0
FLJ13224,25,25.0
RPL27AP8,25,25.0
SNX29,25,25.0
CREB3L3,25,25.0
NDUFB1P1,25,25.0
MAP3K5,25,25.0
ELAVL3,25,25.0
OR5M3,25,25.0
PPP1R35,25,25.0
MRPL17,25,25.0
LINC02474,25,25.0
TACC1,25,25.0
PPM1E,25,25.0
HPRT1P3,25,25.0
LINC00853,25,25.0
DAPK1,25,25.0
EDNRB,25,25.0
ARL5AP3,25,25.0
LETM2,25,25.0
LINC02765,25,25.0
PTGES3P5,25,25.0
MAP3K6,25,25.0
CD58,25,25.0
CTH,25,25.0
SLC28A2-AS1,25,25.0
OR2T12,25,25.0
PDLIM5,25,25.0
APOBEC3C,25,25.0
MED28P3,25,25.0
EGR2,25,25.0
AIDAP2,25,25.0
NSMCE4A,25,25.0
PACC1,25,25.0
BNIP3,25,25.0
SKIL,25,25.0
CORO2A,25,25.0
YWHAQP6,25,25.0
ANKRD10-IT1,25,25.0
ING1,25,25.0
MARK2P19,25,25.0
KRT80,25,25.0
TBATA,25,25.0
SLC6A21P,25,25.0
RANBP10,25,25.0
ANKRD53,25,25.0
DAO,25,25.0
B3GALT4,25,25.0
ERICH6-AS1,25,25.0
H3C11,25,25.0
TGM4,25,25.0
DYTN,25,25.0
DGKK,25,25.0
RNA5SP88,25,25.0
SATB2,25,25.0
FLOT1,25,25.0
TSPAN1,25,25.0
COPG2,25,25.0
GRB7,25,25.0
APP-DT,25,25.0
SNRPGP18,25,25.0
KRR1P1,25,25.0
FABP5P7,25,25.0
IL6R,25,25.0
DEFA6,25,25.0
DYNLRB1,25,25.0
DCUN1D3,25,25.0
SNHG4,25,25.0
FAIM,25,25.0
LINC01283,25,25.0
MIR3649,25,25.0
BMPR1AP2,25,25.0
OSBPL10-AS1,25,25.0
VEGFC,25,25.0
LINC03008,25,25.0
PIMREGP4,25,25.0
RSU1,25,25.0
C19orf53,25,25.0
ALG1L3P,25,25.0
COX6B1P5,25,25.0
BACE2,25,25.0
CCT8P1,25,25.0
IFNG-AS1,25,25.0
HELQ,25,25.0
FLJ46284,25,25.0
OR7A5,25,25.0
MIR4481,25,25.0
BAIAP2L1,25,25.0
STPG3-AS1,25,25.0
NPAS1,25,25.0
PRAME,25,25.0
RPL10P19,25,25.0
SLC30A1,25,25.0
HIBCH,25,25.0
OSM,25,25.0
MUC6,25,25.0
HSPE1P8,25,25.0
PAEP,25,25.0
CCT7P1,25,25.0
FOXD2,25,25.0
MAP9,25,25.0
PRXL2C,25,25.0
ATP7B,25,25.0
SLC16A3,25,25.0
GLUD1P3,25,25.0
TLE1-DT,25,25.0
LINC01627,25,25.0
PTCRA,25,25.0
TKTL1,25,25.0
FBXO39,25,25.0
RPF2,25,25.0
ARNT,25,25.0
VWA8,25,25.0
SNORD93,25,25.0
ZNF98,25,25.0
MRPL42P2,25,25.0
DPPA3P9,25,25.0
HMGN1P8,25,25.0
PPIAP20,25,25.0
CTSB,25,25.0
LINC00635,25,25.0
SNORA70D,25,25.0
RPSAP9,25,25.0
PXMP2,25,25.0
PHF12,25,25.0
RNU1-91P,25,25.0
MFAP3L,25,25.0
PRC1,25,25.0
OR7E110P,25,25.0
COX5BP3,25,25.0
ZNF556,25,25.0
ARPC1B,25,25.0
SLC2A9,25,25.0
SIPA1L1-AS1,25,25.0
APBA2,25,25.0
RPL23AP3,25,25.0
ELOVL7,25,25.0
MARK2P18,25,25.0
FOSL2,25,25.0
EZH2,25,25.0
MRGPRX2,25,25.0
ELL2,25,25.0
ADGRF3,25,25.0
MAFK,25,25.0
CLUH,25,25.0
APLF,25,25.0
SNX5P2,25,25.0
CDC42EP4,25,25.0
LINC01011,25,25.0
LINC02523,25,25.0
HOXC6,25,25.0
MIR320A,25,25.0
DSP,25,25.0
EGLN3-AS1,25,25.0
TMCO3,25,25.0
LAMA5,25,25.0
RPL7AP17,25,25.0
ZBTB48,25,25.0
TUBG1,25,25.0
LY6G5C,25,25.0
ZFP36,25,25.0
RPL12P18,25,25.0
LRRC73,25,25.0
SEMA3D,25,25.0
PXT1,25,25.0
ERVMER34-1,25,25.0
CACUL1,25,25.0
EDRF1-DT,25,25.0
PNP,25,25.0
TNFRSF11B,25,25.0
OSTF1P1,25,25.0
CD300H,25,25.0
CPNE4,25,25.0
LINC02560,25,25.0
LMO7DN-IT1,25,25.0
AIFM2,25,25.0
RABGAP1L-IT1,25,25.0
DNAAF4-CCPG1,25,25.0
PDCL3P5,25,25.0
FRMPD3,25,25.0
SLC12A6,25,25.0
STAC,25,25.0
NFKBIZ,25,25.0
DPY30,25,25.0
PYGL,25,25.0
UCA1,25,25.0
MIR765,25,25.0
EIF1AX,25,25.0
RNA5SP33,25,25.0
RDH10,20,20.0
PPIAP3,20,20.0
GAREM1,20,20.0
TMCO4,20,20.0
TWF2-DT,20,20.0
RNU6-1055P,20,20.0
CCDC40,20,20.0
DUSP19,20,20.0
ANKRD55,20,20.0
HNRNPA1P44,20,20.0
CCDC115,20,20.0
TBILA,20,20.0
ATOX1-AS1,20,20.0
OR52L2P,20,20.0
BHLHE41,20,20.0
ACSL1,20,20.0
HOXA7,20,20.0
CASTOR2,20,20.0
TAF1D,20,20.0
CHD3,20,20.0
FBXL13,20,20.0
SHBG,20,20.0
TF,20,20.0
LMO1,20,20.0
ZMAT1,20,20.0
ANKRD30BL,20,20.0
HDHD2,20,20.0
ENDOD1,20,20.0
RPL21P44,20,20.0
RPL13P4,20,20.0
TAS2R7,20,20.0
RPL21P21,20,20.0
TAFA3,20,20.0
TTLL12,20,20.0
RRAS2,20,20.0
LINC00315,20,20.0
MICAL2,20,20.0
LYPD1,20,20.0
KIF21B,20,20.0
SNURF,20,20.0
SNORA38,20,20.0
OPRK1,20,20.0
TRBV12-3,20,20.0
DNAI7,20,20.0
FSTL3,20,20.0
KRT18P14,20,20.0
ASAH2,20,20.0
ETNK2,20,20.0
ARHGAP35,20,20.0
RNU6-199P,20,20.0
TJP1,20,20.0
SEMA4F,20,20.0
DEFB121,20,20.0
MST1R,20,20.0
CDC14C,20,20.0
PPIAP29,20,20.0
MET,20,20.0
RPL7P33,20,20.0
SLC16A6,20,20.0
NMU,20,20.0
CCND1,20,20.0
ZNF66,20,20.0
MPPED2,20,20.0
CDON,20,20.0
GPRC5A,20,20.0
PLA2G4F,20,20.0
PCDHGB9P,20,20.0
NKAPD1,20,20.0
P4HA3,20,20.0
LRRTM1,20,20.0
RAB15,20,20.0
DUSP23,20,20.0
H3P26,20,20.0
FAM168A,20,20.0
OVOL2,20,20.0
USP1,20,20.0
AOC1,20,20.0
GCM2,20,20.0
DYNLT1,20,20.0
RPS27P12,20,20.0
SLC39A1,20,20.0
FBXO32,20,20.0
AMIGO2,20,20.0
NUBPL,20,20.0
RN7SL834P,20,20.0
HNRNPA1P27,20,20.0
KCNMA1,20,20.0
STK32B,20,20.0
KCNJ6-AS1,20,20.0
EML5,20,20.0
NEIL2,20,20.0
AARS2,20,20.0
LIMA1,20,20.0
IDH1,20,20.0
ALKAL1,20,20.0
YWHAH,20,20.0
MIR5689HG,20,20.0
ZNF318,20,20.0
WDR5,20,20.0
EPCAM-DT,20,20.0
PPP1R14D,20,20.0
SPAG7,20,20.0
FKBP2,20,20.0
LINC02767,20,20.0
HBAP1,20,20.0
CANT1,20,20.0
ZBTB45P2,20,20.0
PACRG-AS1,20,20.0
RN7SL487P,20,20.0
C2CD4B,20,20.0
RPS4XP13,20,20.0
LINC01649,20,20.0
IL22RA2,20,20.0
LINC00907,20,20.0
PDZRN3-AS1,20,20.0
LINC02659,20,20.0
NKX6-1,20,20.0
LINC02313,20,20.0
LINC01579,20,20.0
ALDH7A1P1,20,20.0
LINC01841,20,20.0
MESTIT1,20,20.0
GTF2A1-AS1,20,20.0
CFL1P3,20,20.0
MRGPRX11P,20,20.0
RPS6P3,20,20.0
GPR62,20,20.0
IGHV3-74,20,20.0
NEK5,20,20.0
MS4A18,20,20.0
KY,20,20.0
GPR33,20,20.0
IGLV3-16,20,20.0
TRAV12-2,20,20.0
TRAJ16,20,20.0
RNU6-298P,20,20.0
RNU4-13P,20,20.0
RNU4-15P,20,20.0
DNAJB5P1,20,20.0
PTGER2,20,20.0
C11orf98P2,20,20.0
RN7SKP4,20,20.0
SBK1,20,20.0
DPPA3,20,20.0
ADARB2,20,20.0
H1-5,20,20.0
SLC7A4,20,20.0
LINC01135,20,20.0
DUSP5P1,20,20.0
NOG,20,20.0
NUP153-AS1,20,20.0
TSPAN10,20,20.0
CSGALNACT2P1,20,20.0
TUBAP9,20,20.0
ZNF426-DT,20,20.0
PLK5,20,20.0
PCSK6-AS1,20,20.0
RNA5SP466,20,20.0
RMND5A,20,20.0
LINC02532,20,20.0
LINC00964,20,20.0
HMGN2P6,20,20.0
EIF3LP1,20,20.0
SPECC1L-ADORA2A,20,20.0
CES3,20,20.0
SYNE2,20,20.0
CYFIP2,20,20.0
SNRPA1-DT,20,20.0
EMC3-AS1,20,20.0
RNU7-41P,20,20.0
OR9Q1,20,20.0
HSPE1P11,20,20.0
GABPB1-IT1,20,20.0
LINC02003,20,20.0
MIR5706,20,20.0
EEF1B2P1,20,20.0
HSFX2,20,20.0
EOLA1-DT,20,20.0
MEMO1P5,20,20.0
RNU6-890P,20,20.0
DOCK6-AS1,20,20.0
CWH43,20,20.0
BTBD9-AS1,20,20.0
GRIA4,20,20.0
LINC02207,20,20.0
ALOX12P2,20,20.0
CREM,20,20.0
DOT1L,20,20.0
MIR640,20,20.0
ASAH2B,20,20.0
XRCC6P1,20,20.0
RPL28P2,20,20.0
ADAD2,20,20.0
RN7SL442P,20,20.0
TLR2,20,20.0
MTND1P16,20,20.0
COA8,20,20.0
CTNNA2-AS1,20,20.0
LINC01097,20,20.0
PGM2,20,20.0
MGAT2,20,20.0
TOMM40L,20,20.0
CASC19,20,20.0
C16orf89,20,20.0
FRMPD4,20,20.0
TPTE2,20,20.0
STK31,20,20.0
EIF2S3,20,20.0
ZSWIM4,20,20.0
ITGA1,20,20.0
HRH4,20,20.0
ZYG11A,20,20.0
OBSCN,20,20.0
FCRL5,20,20.0
ECEL1P2,20,20.0
TMEM176B,20,20.0
LSM10,20,20.0
ACACA,20,20.0
MRPL45,20,20.0
MFSD10,20,20.0
GATA2,20,20.0
GP6,20,20.0
SCARNA10,20,20.0
TSPAN14,20,20.0
TMEM245,20,20.0
U2AF2,20,20.0
NKPD1,20,20.0
NRXN1,20,20.0
UNGP3,20,20.0
PIK3R5-DT,20,20.0
GREM2,20,20.0
RN7SL376P,20,20.0
HAPLN2,20,20.0
DGKH,20,20.0
ADAM21,20,20.0
SETP9,20,20.0
SMIM15P2,20,20.0
LINC02242,20,20.0
LATS2-AS1,20,20.0
WDR7-OT1,20,20.0
LINC02706,20,20.0
OR8A2P,20,20.0
HMGB3P9,20,20.0
RPL17P43,20,20.0
DDX18P5,20,20.0
CLEC4A,20,20.0
NABP1,20,20.0
WAC-AS1,20,20.0
MICB,20,20.0
CTSLP6,20,20.0
IRF2,20,20.0
ZNF544,20,20.0
MRPL49P2,20,20.0
CDR2-DT,20,20.0
IGHVII-78-1,20,20.0
PCDHGA9,20,20.0
LTA4H,20,20.0
MUC20,20,20.0
MIR558,20,20.0
RTEL1P1,20,20.0
GAPDHP62,20,20.0
GAPLINC,20,20.0
STOX2,20,20.0
SUV39H1,20,20.0
DNAJC6,20,20.0
UPK1A-AS1,20,20.0
CYSRT1,20,20.0
WNK2,20,20.0
GPT2,20,20.0
RPA2P2,20,20.0
ZNF32-AS1,20,20.0
RPL26P34,20,20.0
APOO,20,20.0
ZNF277,20,20.0
PACS1,20,20.0
OR4K17,20,20.0
PEBP1,20,20.0
MAPK6P2,20,20.0
RNA5SP311,20,20.0
IRX5,20,20.0
C10orf71,20,20.0
HEPHL1,20,20.0
TBC1D26,20,20.0
SOWAHD,20,20.0
CALM1,20,20.0
GRXCR2,20,20.0
ZBTB10,20,20.0
RNU4-9P,20,20.0
GBX1,20,20.0
NAA50,20,20.0
CADPS,20,20.0
AGBL5-AS1,20,20.0
LINC00523,20,20.0
PIRT,20,20.0
MAP1LC3A,20,20.0
SLC22A25,20,20.0
ZNF676,20,20.0
OR52I1,20,20.0
TRBV5-4,20,20.0
H3P24,20,20.0
CCDC188BP,15,15.0
AKR7A2,15,15.0
SLC7A14,15,15.0
CACYBPP2,15,15.0
ZFAND6,15,15.0
RNU6-202P,15,15.0
GALNT14,15,15.0
NRAV,15,15.0
TCAF2P1,15,15.0
ZNF273,15,15.0
ZDHHC19,15,15.0
NBR2,15,15.0
MC4R,15,15.0
RNU5F-3P,15,15.0
LINC03059,15,15.0
P2RX4,15,15.0
H3P21,15,15.0
MIR4326,15,15.0
RN7SKP57,15,15.0
LINC00628,15,15.0
GINS2,15,15.0
C1orf105,15,15.0
GRM5,15,15.0
MRPL37,15,15.0
PMAIP1,15,15.0
MAP3K8,15,15.0
MYH7,15,15.0
LIVAR,15,15.0
OR4G4P,15,15.0
PIK3IP1-DT,15,15.0
OR2L13,15,15.0
MIR1972-2,15,15.0
UBE2I,15,15.0
IL13,15,15.0
MAP3K9,15,15.0
RALGPS2,15,15.0
LINC00607,15,15.0
MAPK4,15,15.0
SLC45A3,15,15.0
ALDH9A1,15,15.0
FOXP4-AS1,15,15.0
GLYAT,15,15.0
THRAP3,15,15.0
TENM2-AS1,15,15.0
NDUFAF4P4,15,15.0
LINC02128,15,15.0
CYLD-AS1,15,15.0
TRNP1,15,15.0
NDUFA3P1,15,15.0
TBC1D8,15,15.0
RNU6-190P,15,15.0
LEKR1,15,15.0
NECTIN4,15,15.0
LINC00028,15,15.0
RPL10P9,15,15.0
NF1P11,15,15.0
PPIAP36,15,15.0
SCAT1,15,15.0
RN7SL221P,15,15.0
AGAP7P,15,15.0
TPRX2,15,15.0
SLC25A47P1,15,15.0
IGHV7-34-1,15,15.0
RN7SL239P,15,15.0
RNU6-135P,15,15.0
MIR2276,15,15.0
RN7SL728P,15,15.0
RPL35AP14,15,15.0
RNU6-345P,15,15.0
IGKV1D-33,15,15.0
BTF3P1,15,15.0
IQSEC3P1,15,15.0
COX7A2P1,15,15.0
SMIM6,15,15.0
LINC01572,15,15.0
MYO1B-AS1,15,15.0
EPB41L4A-DT,15,15.0
MTATP6P13,15,15.0
SYT7,15,15.0
SNORA33,15,15.0
RARRES2P1,15,15.0
ACTBL2,15,15.0
ERCC4,15,15.0
PHB1P8,15,15.0
LINC00608,15,15.0
LBX2,15,15.0
LINC01250,15,15.0
MAN2A2,15,15.0
OCLN,15,15.0
SZT2,15,15.0
RN7SKP185,15,15.0
DLEU2L,15,15.0
SULT1A2,15,15.0
UNC5C,15,15.0
NTSR2,15,15.0
H2AZP3,15,15.0
ZNF714,15,15.0
KRT8P28,15,15.0
IGSF10,15,15.0
SLC16A1-AS1,15,15.0
ANKRD30A,15,15.0
UQCRBP2,15,15.0
GUSBP10,15,15.0
PISRT1,15,15.0
GTF2IP5,15,15.0
SLC5A4-AS1,15,15.0
SEC16A,15,15.0
MIR548AR,15,15.0
MIR4777,15,15.0
SALRNA1,15,15.0
SLC5A8,15,15.0
SLC66A3,15,15.0
RN7SL164P,15,15.0
THOC7,15,15.0
LY6D,15,15.0
FUT3,15,15.0
CFAP46,15,15.0
RNF145,15,15.0
RNF14P1,15,15.0
LINC00865,15,15.0
HS6ST3,15,15.0
TMEM51-AS2,15,15.0
PDE4DIPP6,15,15.0
AVPR1B-DT,15,15.0
RN7SL268P,15,15.0
MKRN2OS,15,15.0
OSER1-DT,15,15.0
LTB4R2,15,15.0
TXNIP,15,15.0
CTTN,15,15.0
SNORA53,15,15.0
FOXM1,15,15.0
CNOT3,15,15.0
NMRK1,15,15.0
FOLR3,15,15.0
SNORD114-11,15,15.0
TMEM116,15,15.0
TERF1P2,15,15.0
SRPK3,15,15.0
AMBRA1,15,15.0
SSTR2,15,15.0
ZNF622,15,15.0
LINC00208,15,15.0
CNGA3,15,15.0
PDE4D,15,15.0
SUMO1,15,15.0
PRKAA2,15,15.0
TMED6,15,15.0
STXBP3,15,15.0
DLGAP3,15,15.0
LRRC61,15,15.0
WDR24,15,15.0
RAP1GDS1,15,15.0
CDC7,15,15.0
RNF169,15,15.0
OTOGL,15,15.0
LINC02492,15,15.0
ZNF843,15,15.0
RNA5SP511,15,15.0
FAM72D,15,15.0
SAMSN1-AS1,15,15.0
LINC00898,15,15.0
LINC01907,15,15.0
HDAC9-AS1,15,15.0
TRPC6P10,15,15.0
TRPS1-AS1,15,15.0
PCAT6,15,15.0
UTS2B,15,15.0
LINC01381,15,15.0
DPP9-AS1,15,15.0
GHITM,15,15.0
LINC02782,15,15.0
BDH2P1,15,15.0
H2AC1,15,15.0
SRP14P2,15,15.0
TAFA4,15,15.0
LLPH,15,15.0
LINC01828,15,15.0
RPS15AP25,15,15.0
CNTNAP2-AS1,15,15.0
RTRAFP2,15,15.0
MANSC4,15,15.0
RN7SL854P,15,15.0
SCARNA5,15,15.0
MRAP,15,15.0
RPL7AP45,15,15.0
ZNF707,15,15.0
DNAH17-AS1,15,15.0
LINC01467,15,15.0
TDH-AS1,15,15.0
FXYD6-AS1,15,15.0
C5AR1,15,15.0
MIR26B,15,15.0
RNU6-223P,15,15.0
FBXW10B,15,15.0
HRGP2,15,15.0
RNA5SP387,15,15.0
UGT1A9,15,15.0
RPS27P29,15,15.0
INF2,15,15.0
RPL31P47,15,15.0
HCFC2P1,15,15.0
LINC01750,15,15.0
OR2M3,15,15.0
LINC00840,15,15.0
SNHG32,15,15.0
KBTBD4,15,15.0
RN7SL441P,15,15.0
RPIA,15,15.0
HECA,15,15.0
SPINT1,15,15.0
PTOV1-AS1,15,15.0
REN,15,15.0
DUSP10,15,15.0
IER3,15,15.0
THEMIS2,15,15.0
LINC01127,15,15.0
DUX4L35,15,15.0
C1orf202,15,15.0
CTSD,15,15.0
COBLL1,15,15.0
KRT19,15,15.0
MYOM1,15,15.0
COL9A3,15,15.0
B4GALT6,15,15.0
ITIH5,15,15.0
MINDY2,15,15.0
GLTP,15,15.0
MILIP,15,15.0
PTPRG,15,15.0
MIR3660,15,15.0
RNU6-678P,15,15.0
KLK5,15,15.0
SRGAP2C,15,15.0
AADACL2-AS1,15,15.0
KRT8P29,15,15.0
RPS3AP35,15,15.0
IL4,15,15.0
PVALB,15,15.0
NATD1,15,15.0
C1orf210,15,15.0
PISD,15,15.0
HMGB1P41,15,15.0
RPL32P27,15,15.0
RALBP1P2,15,15.0
LINC01592,15,15.0
TMEM184B-AS1,15,15.0
MAB21L3,15,15.0
OR7E158P,15,15.0
OR8X1P,15,15.0
LINC01489,15,15.0
MMP20-AS1,15,15.0
RN7SKP151,15,15.0
RNU6-1160P,15,15.0
OR5BJ1P,15,15.0
CXCL17,15,15.0
EEF1DP7,15,15.0
LINC01547,15,15.0
NLRP6,15,15.0
TMEM176A,15,15.0
GRIN2B,15,15.0
REPS2,15,15.0
LINC00922,15,15.0
RNU6-13P,15,15.0
VWA7,15,15.0
DPYSL2,15,15.0
RNY3P7,15,15.0
ZNF474,15,15.0
RNU6-5P,15,15.0
RN7SL231P,15,15.0
SEMA3F,15,15.0
CDH26,15,15.0
GATA1,15,15.0
PCDH7,15,15.0
TAF9BP2,15,15.0
SNORD59A,15,15.0
SYNGR4,15,15.0
TNFRSF12A,15,15.0
TPGS2,15,15.0
NELL1,15,15.0
TPD52L3,15,15.0
MIR4292,15,15.0
MIR4512,15,15.0
RNU6-234P,15,15.0
PLAAT3,15,15.0
SAMD12-AS1,15,15.0
CNTNAP3P1,15,15.0
CYCSP34,15,15.0
SC4MOP,15,15.0
HES2,15,15.0
TPRN,15,15.0
SLC12A3,15,15.0
OLAH,15,15.0
RNY1P16,15,15.0
TSKS,15,15.0
PCBP2-OT1,15,15.0
SLC4A4,15,15.0
RNA5SP172,15,15.0
KCNK2,15,15.0
NXNL1,15,15.0
SAMD3,15,15.0
IGHV4-39,15,15.0
TLR3,15,15.0
TRIM47,15,15.0
GATA6,15,15.0
RTKN,15,15.0
FCF1P1,15,15.0
RN7SL251P,15,15.0
RPL5P33,15,15.0
RN7SL16P,15,15.0
SNORA84,15,15.0
RPL29P22,15,15.0
PAGE1,15,15.0
FREM2-AS1,15,15.0
PPP4R2,15,15.0
PDXP,15,15.0
RNA5SP129,15,15.0
ZNF549,15,15.0
RNA5SP118,15,15.0
OGFOD1,15,15.0
SMIM24,15,15.0
LINC01857,15,15.0
MIR3927,15,15.0
SLIT2,15,15.0
MPC1,15,15.0
ZNF888,15,15.0
RPL7AP29,15,15.0
RN7SKP197,15,15.0
CYP27A1,15,15.0
FZD5,15,15.0
PXMP4,15,15.0
GBP2,15,15.0
HK2,15,15.0
ST3GAL4,15,15.0
WWC2-AS2,15,15.0
ALG1L2,15,15.0
AGGF1P1,15,15.0
EEF1A1P16,15,15.0
GBP7,15,15.0
MTND6P32,15,15.0
TSPO2,15,15.0
STAU2,15,15.0
C6orf62,15,15.0
PTX3,15,15.0
CFAP58-DT,15,15.0
IFI35,15,15.0
LINC01415,15,15.0
PLCH1,15,15.0
POPDC3,15,15.0
SNX7,15,15.0
NUTM2F,15,15.0
LMOD3,15,15.0
MACC1,15,15.0
LINC00377,15,15.0
SH3D21,15,15.0
CGAS,15,15.0
MYCBP2-AS2,15,15.0
ZBTB7C,15,15.0
LRRC57,15,15.0
LINC02300,15,15.0
TRAV6,15,15.0
SPINK9,15,15.0
NLN,15,15.0
HSBP1P2,15,15.0
GOLGA2P4,15,15.0
CENPX,15,15.0
LINC02665,15,15.0
ALPL,15,15.0
ZNF600,15,15.0
GPR65,15,15.0
ELFN1-AS1,15,15.0
PTPN11P1,15,15.0
RPL7P2,15,15.0
MIR548S,15,15.0
PRKCQ-AS1,15,15.0
KRTAP24-1,15,15.0
RPL21P87,15,15.0
APOA2,15,15.0
FAM225A,15,15.0
PIWIL4,15,15.0
CBS,15,15.0
MIR3612,15,15.0
FOXR2,15,15.0
ZNF488,15,15.0
IGF2BP3,15,15.0
ARHGAP32,15,15.0
EEF1A1P23,15,15.0
CAP2P1,15,15.0
RPE65,15,15.0
STIM2-AS1,15,15.0
SLC38A1,15,15.0
LINC02104,15,15.0
GNG11,15,15.0
ELOCP32,15,15.0
ZAR1,15,15.0
GLUL,15,15.0
TRBV7-7,15,15.0
DNAJC25,15,15.0
PSME2P5,15,15.0
MLXIPL,15,15.0
HK2-DT,15,15.0
LBP,15,15.0
DGAT2,15,15.0
FBXL15,15,15.0
CA8,15,15.0
CA11,15,15.0
C15orf40,15,15.0
ASB4,15,15.0
CBFA2T3,15,15.0
DNAJC21,15,15.0
MIR6766,15,15.0
TBXAS1,15,15.0
KAT7P1,15,15.0
CLDN23,15,15.0
UNKL,15,15.0
SGTB,15,15.0
RPL23P4,15,15.0
SCGB2A2,15,15.0
FOXP3,15,15.0
CASQ1,15,15.0
IFT27,15,15.0
SNX16,15,15.0
NOMO3,15,15.0
RALGAPA2,15,15.0
AP1AR-DT,10,10.0
RANBP20P,10,10.0
MYBPHL,10,10.0
TMX2P1,10,10.0
FAM186B,10,10.0
APOC4-APOC2,10,10.0
PROX2,10,10.0
ABCB4,10,10.0
LINC01944,10,10.0
RPL35P3,10,10.0
RPL22P14,10,10.0
PGM5P4,10,10.0
PITPNM2,10,10.0
RPSAP45,10,10.0
MIR8053,10,10.0
ADAM11,10,10.0
RPL31P18,10,10.0
MIR6876,10,10.0
RN7SL856P,10,10.0
RN7SKP65,10,10.0
SRGAP2B,10,10.0
FEM1A,10,10.0
CYCSP51,10,10.0
RPL7P46,10,10.0
CAP1P2,10,10.0
LINC02433,10,10.0
PRUNEP1,10,10.0
NDUFB4P6,10,10.0
BANF1P3,10,10.0
RNU4-21P,10,10.0
KRTAP9-4,10,10.0
GSK3B-DT,10,10.0
TUBA3GP,10,10.0
RHOQ-AS1,10,10.0
LMNB1-DT,10,10.0
VKORC1L1,10,10.0
RNY4,10,10.0
ACADSB,10,10.0
DENND3-AS1,10,10.0
XRCC6P4,10,10.0
PCDHGA7,10,10.0
TMEM123-DT,10,10.0
TEDC2-AS1,10,10.0
TRMT61A-DT,10,10.0
ZNF865,10,10.0
LINC01735,10,10.0
SNORD3B-1,10,10.0
B3GLCT,10,10.0
MTATP8P2,10,10.0
HNRNPRP1,10,10.0
HSPG2,10,10.0
KRTAP1-3,10,10.0
SLC25A5P6,10,10.0
VPS8,10,10.0
SHANK1,10,10.0
TRDC,10,10.0
FABP5,10,10.0
DENND5B,10,10.0
ATOH1,10,10.0
