feature,frequency,percentage
LINC02669,24,30.0
LINC01992,24,30.0
MED30,24,30.0
HRH1,24,30.0
SNX5P2,24,30.0
OR9A2,24,30.0
NRIP1,24,30.0
ENPP7P9,24,30.0
AMIGO2,24,30.0
ANXA3,24,30.0
MRPS9-AS2,24,30.0
KRT18P19,24,30.0
HAUS7,24,30.0
TSPAN10,24,30.0
DGKD,24,30.0
SPDYE7P,24,30.0
GPR55,24,30.0
CD300LG,24,30.0
CST1,24,30.0
LPCAT4,24,30.0
SMIM41,24,30.0
RBMX2P5,24,30.0
RNU6-1095P,24,30.0
DENND2C,24,30.0
ZNF230,24,30.0
PRDX2P1,24,30.0
MIR640,24,30.0
MIR623,24,30.0
YWHAQ,24,30.0
GLRX5P3,24,30.0
RPS27P29,24,30.0
ACADSB,24,30.0
LINC00458,24,30.0
ARHGAP12,24,30.0
B4GALT1-AS1,24,30.0
LINC02328,24,30.0
LINC01095,24,30.0
FRMD4A-AS1,24,30.0
MIR188,24,30.0
OSTF1,24,30.0
GPR158,24,30.0
PEX11A,24,30.0
DDX6,24,30.0
LINC02976,24,30.0
ZC3H8,24,30.0
MAT1A,24,30.0
TAF1B,24,30.0
CARS1-AS1,24,30.0
MACC1,24,30.0
ELOVL7,24,30.0
SLC25A47,24,30.0
NT5CP2,24,30.0
RN7SL502P,24,30.0
TAF1D,24,30.0
GOLGA7,24,30.0
KCTD9P2,24,30.0
TM9SF1,24,30.0
ZBP1,24,30.0
SFR1,24,30.0
TSG101,24,30.0
SAMM50,24,30.0
ARPC5,24,30.0
DISC1,24,30.0
CPP,24,30.0
MINDY1,24,30.0
BNIP3P19,24,30.0
LIPT1,24,30.0
NRXN1,24,30.0
AP3S1,24,30.0
FAM225A,24,30.0
IQSEC3P1,24,30.0
MLIP,24,30.0
MYL12A,24,30.0
RNU7-77P,20,25.0
VWA7,20,25.0
SLCO6A1,20,25.0
LILRA2,20,25.0
CHIC2,20,25.0
MPRIPP1,20,25.0
ZNF485,20,25.0
CRYAB,20,25.0
DDAH2,20,25.0
C16orf86,20,25.0
PPP1R36,20,25.0
ICMT-DT,20,25.0
PUS1-AS1,20,25.0
RPL7P21,20,25.0
DDX11L2,20,25.0
STEAP1,20,25.0
ATP1B1P1,20,25.0
DNAJB12P1,20,25.0
TMPRSS11E,20,25.0
LINC02644,20,25.0
TMEM254-AS1,20,25.0
UBAC2,20,25.0
CYCSP11,20,25.0
MED21,20,25.0
YWHAZ,20,25.0
SNF8P1,20,25.0
ITGA7,20,25.0
TRPC7-AS1,20,25.0
RN7SL163P,20,25.0
RBM12B-AS1,20,25.0
FAM13B-AS1,20,25.0
SRR,20,25.0
SUFU,20,25.0
LNCDAT,20,25.0
SYBU-AS1,20,25.0
ZIK1,20,25.0
PENK,20,25.0
ENTPD6,20,25.0
LINC02641,20,25.0
LINC03054,20,25.0
RPL37AP8,20,25.0
RN7SL764P,20,25.0
GUSBP15,20,25.0
IL1RAP,20,25.0
MTF1,20,25.0
CCDC157,20,25.0
LCMT1-AS2,20,25.0
TUBAP14,20,25.0
PARVA,20,25.0
OSTCP6,20,25.0
PXMP2,20,25.0
LRRC73,20,25.0
SP140L,20,25.0
ARHGAP5-AS1,20,25.0
RGMB-AS1,20,25.0
MIR2276,20,25.0
SCGB1A1,20,25.0
TMEM121,20,25.0
XPC,20,25.0
SDC3,20,25.0
ZNF277,20,25.0
RIMBP3C,20,25.0
EXT2,20,25.0
NCMAP-DT,20,25.0
MILIP,20,25.0
DDX3X,20,25.0
RN7SL73P,20,25.0
SMIM2-IT1,20,25.0
BTBD18,20,25.0
GNPDA1,20,25.0
MIR342,20,25.0
FAM53B-AS1,20,25.0
LINC01717,20,25.0
BPHL,20,25.0
PLXNB3-AS1,20,25.0
INSIG2,20,25.0
TNNI1,20,25.0
MEI4,20,25.0
VN1R85P,20,25.0
CCDC183-AS1,20,25.0
EIF4E3,20,25.0
ZNF426,20,25.0
POPDC3,20,25.0
CDC20P1,20,25.0
LINC01627,20,25.0
IGHV3-15,20,25.0
DNAJB5P1,20,25.0
DDX10P2,20,25.0
SPSB1,20,25.0
MX1,20,25.0
TSN,20,25.0
CD63,20,25.0
SEMA4F,20,25.0
SRI,20,25.0
WASF3-AS1,20,25.0
SKA2,20,25.0
ATP6AP2,20,25.0
FBXO2,20,25.0
PBDC1,20,25.0
DCT,20,25.0
HRH4,20,25.0
PPIF,20,25.0
SKAP1,20,25.0
MOGAT3,20,25.0
ANKRD22,20,25.0
FBXL2,20,25.0
SMIM33,20,25.0
LINC01232,20,25.0
HSPB2,20,25.0
PPIAL4H,20,25.0
NKPD1,20,25.0
H2AZ2,20,25.0
MAP3K8,20,25.0
ACP6,20,25.0
SNORA38,20,25.0
RN7SKP25,20,25.0
SLC25A53,20,25.0
MAPK8IP1,20,25.0
CARD8-AS1,20,25.0
CPSF4L,20,25.0
POLR3K,20,25.0
AKAP1,20,25.0
ZNF34,20,25.0
POT1,20,25.0
HSH2D,20,25.0
CLDN1,20,25.0
UBE2Q2P12,20,25.0
STK16P1,20,25.0
CDR2L,20,25.0
SLC15A1,20,25.0
NECAP2,20,25.0
BTF3,20,25.0
PRLHR,20,25.0
TBXAS1,20,25.0
NFE2L3,20,25.0
STYXL1,20,25.0
TMCO4,20,25.0
GPR45,20,25.0
AQP2,20,25.0
KAT7,20,25.0
RDX,20,25.0
CYP2E1,20,25.0
SLC25A24,20,25.0
WNT3,20,25.0
PPP2CA,20,25.0
TRPS1-AS1,20,25.0
UNG,20,25.0
SLC35G2,20,25.0
TRIM49,20,25.0
PRKCZ,20,25.0
ARL5AP3,20,25.0
AGPAT2,20,25.0
VAMP3,20,25.0
ARSB,20,25.0
FOXA3,20,25.0
NFIL3,20,25.0
SLC5A1,20,25.0
MCC,20,25.0
MRPS18A,20,25.0
ATP1B3,20,25.0
SMIM24,20,25.0
ATG9A,20,25.0
RPL39L,20,25.0
GLRXP3,20,25.0
VAPA,20,25.0
DUSP10,20,25.0
TRMT10C,20,25.0
KLHL7,20,25.0
PDE1B,20,25.0
ACTN3,20,25.0
OR52I1,20,25.0
AZIN1,20,25.0
KIAA2013,20,25.0
RN7SL659P,20,25.0
OR2D3,20,25.0
CCPG1,20,25.0
ATP2A1-AS1,20,25.0
BBS2,20,25.0
GPR139,20,25.0
RN7SL683P,20,25.0
LINC01770,20,25.0
H2AC25,20,25.0
DNAH7,20,25.0
CPEB2,20,25.0
RPS12P31,20,25.0
UGT1A1,20,25.0
UTS2,20,25.0
RPS3AP41,20,25.0
MYADM,20,25.0
CLPSL1,20,25.0
HS3ST3B1,20,25.0
UROD,20,25.0
TM4SF1-AS1,20,25.0
C6orf58,20,25.0
IFITM3P5,20,25.0
RPL26P6,20,25.0
AIDAP2,20,25.0
ZDHHC19,20,25.0
FBXO7,20,25.0
TLR3,20,25.0
PDCL3P5,20,25.0
SMG6-IT1,20,25.0
SRD5A3,20,25.0
HNRNPC,20,25.0
FAM50B,20,25.0
RPL7L1P22,20,25.0
TMEM184C-DT,20,25.0
MCM7,20,25.0
GJB6,20,25.0
CARNMT1-AS1,20,25.0
WBP1L,20,25.0
C10orf88,20,25.0
TRA2A,20,25.0
TARDBP,20,25.0
DMAC2,20,25.0
NMU,20,25.0
SMAP2,20,25.0
GFOD1,20,25.0
LINC02159,20,25.0
SAYSD1,20,25.0
RN7SKP197,20,25.0
RPS17P5,20,25.0
TATDN1,20,25.0
FAM107B,20,25.0
PARD6B,20,25.0
TRABD-AS1,20,25.0
MRO,20,25.0
GGACT,16,20.0
SYAP1,16,20.0
PIGS,16,20.0
VTCN1,16,20.0
SAXO4,16,20.0
B3GNT5,16,20.0
RN7SL552P,16,20.0
RNU1-91P,16,20.0
ABCC6P2,16,20.0
EEF1A1P23,16,20.0
DNAJC8P3,16,20.0
GOLGA7B,16,20.0
LINC02402,16,20.0
DEUP1,16,20.0
CDH22,16,20.0
SLC25A51,16,20.0
PRR7,16,20.0
LSP1P2,16,20.0
PER2,16,20.0
RMND5B,16,20.0
GJB3,16,20.0
SQOR,16,20.0
ACKR2,16,20.0
LINC00867,16,20.0
FBN3,16,20.0
ZNF341-AS1,16,20.0
MEAK7,16,20.0
ITGAX,16,20.0
SDHC,16,20.0
AEBP2,16,20.0
FTH1P5,16,20.0
TXNDC12-AS1,16,20.0
AMD1P1,16,20.0
RN7SL404P,16,20.0
MIR1972-2,16,20.0
NUAK2,16,20.0
ETV4,16,20.0
FLJ13224,16,20.0
TRAK1,16,20.0
IKZF2,16,20.0
ADIPOR2,16,20.0
HELZ-AS1,16,20.0
ARL2BPP1,16,20.0
OSTN,16,20.0
LINC02989,16,20.0
SNORA40B,16,20.0
LINC01348,16,20.0
RNU6-308P,16,20.0
GOLGA2P4,16,20.0
RAB5CP1,16,20.0
TAX1BP3,16,20.0
RNU6-638P,16,20.0
SNX30-DT,16,20.0
NATD1,16,20.0
RN7SKP271,16,20.0
VEZTP1,16,20.0
LINC03072,16,20.0
CALCOCO1,16,20.0
FBXW10B,16,20.0
LSM3,16,20.0
RN7SL55P,16,20.0
HGH1,16,20.0
CRYBG2,16,20.0
IGHV3-79,16,20.0
NKX2-5,16,20.0
LAMB2,16,20.0
SLC39A5,16,20.0
GDF15,16,20.0
TTC21B,16,20.0
MRPS2,16,20.0
SYTL5,16,20.0
AVPI1,16,20.0
MFSD6,16,20.0
PCDHB6,16,20.0
PPP1R13B,16,20.0
ST3GAL4,16,20.0
PPP1R15B,16,20.0
CCDC32,16,20.0
GLIS3,16,20.0
SLC12A3,16,20.0
PAGE1,16,20.0
EPHB6,16,20.0
TNK2-AS1,16,20.0
TTC8,16,20.0
ERICH1,16,20.0
GPRC5B,16,20.0
VKORC1,16,20.0
LRRC8E,16,20.0
PLEKHG5,16,20.0
LRRC61,16,20.0
FAM27B,16,20.0
PCDHB1-AS1,16,20.0
FAS,16,20.0
TXNRD1,16,20.0
NGDN,16,20.0
SMIM20,16,20.0
APBA2,16,20.0
SPART,16,20.0
RTN4RL2,16,20.0
ZNF468,16,20.0
FGF7P8,16,20.0
LRRC49,16,20.0
RPL7P33,16,20.0
PAXIP1-AS2,16,20.0
IL22RA1,16,20.0
EIF1AX,16,20.0
CAPN2,16,20.0
PGM2L1,16,20.0
LRG1,16,20.0
RAP2B,16,20.0
KCNV2,16,20.0
RNU7-130P,16,20.0
FAM234A,16,20.0
TMEM145,16,20.0
DCTPP1,16,20.0
TRAPPC2,16,20.0
ZNF197,16,20.0
LRRC19,16,20.0
ZSCAN25,16,20.0
SOWAHD,16,20.0
TSPYL1,16,20.0
SSBL4P,16,20.0
KIR3DL2,16,20.0
LAMB3,16,20.0
PRICKLE2-AS1,16,20.0
RN7SL629P,16,20.0
ARPIN,16,20.0
FLNB-AS1,16,20.0
LINC01258,16,20.0
HPYR1,16,20.0
CYB5RL,16,20.0
CASC19,16,20.0
LINC02350,16,20.0
RPH3AL-AS2,16,20.0
SPAG16-DT,16,20.0
SNORD93,16,20.0
CDON,16,20.0
RN7SL735P,16,20.0
LINC01521,16,20.0
SPINK9,16,20.0
NDRG3,16,20.0
NEDD8,16,20.0
TMEM71,16,20.0
SLITRK5,16,20.0
SNX9-AS1,16,20.0
FBXO3,16,20.0
CAP2,16,20.0
CNNM1,16,20.0
RAB22A,16,20.0
TNFRSF11B,16,20.0
FRMPD1,16,20.0
TSPAN15,16,20.0
PPP2R5C,16,20.0
RNU6-1164P,16,20.0
SGTB,16,20.0
CDC42EP2,16,20.0
PRELID3A,16,20.0
BCS1L,16,20.0
NPIPB11,16,20.0
RN7SL678P,16,20.0
CDYL-AS1,16,20.0
KCNK4-CATSPERZ,16,20.0
SLC46A3,16,20.0
NDUFB4P6,16,20.0
LAMTOR3,16,20.0
GEN1,16,20.0
UBL5P4,16,20.0
RAE1,16,20.0
B3GALT9,16,20.0
PSAP,16,20.0
GLUD1,16,20.0
ARRB2,16,20.0
LINC02073,16,20.0
FPGT-TNNI3K,16,20.0
RNU6-110P,16,20.0
CAP2P1,16,20.0
COX15,16,20.0
PDCL,16,20.0
PHLDA1-DT,16,20.0
HNRNPA1P50,16,20.0
ETV3L,16,20.0
MIR6740,16,20.0
ADRA2B,16,20.0
C5orf34-AS1,16,20.0
NUP153-AS1,16,20.0
PPIAP34,16,20.0
RPL13P8,16,20.0
ARPC4,16,20.0
RBM7,16,20.0
IFNA8,16,20.0
LINC00536,16,20.0
LINC03008,16,20.0
CHI3L1,16,20.0
EGFR-AS1,16,20.0
RPS3AP42,16,20.0
FAM201A,16,20.0
RPS4XP14,16,20.0
TBC1D8,16,20.0
C6orf15,16,20.0
HNF1B,16,20.0
PCDHB1,16,20.0
HSD3BP4,16,20.0
PISD,16,20.0
SLC25A19,16,20.0
ARGFXP1,16,20.0
PEPD,16,20.0
PRTN3,16,20.0
ALG1L6P,16,20.0
RNU6-890P,16,20.0
KEAP1,16,20.0
MT-RNR2,16,20.0
TRAV13-2,16,20.0
SERTAD3,16,20.0
LINC01289,16,20.0
KLHL30,16,20.0
POLH,16,20.0
TUBB4BP2,16,20.0
ZNF439,16,20.0
HNRNPA1L3,16,20.0
GTF2IP5,16,20.0
RTRAFP2,16,20.0
SEPSECS-AS1,16,20.0
DCTN2,16,20.0
LINC00598,16,20.0
RNY4P36,16,20.0
OPTN,16,20.0
ZNF718,16,20.0
GCLM,16,20.0
DDX5P1,16,20.0
UBE3C,16,20.0
ZNF541,16,20.0
ELMO2,16,20.0
CXCL2,16,20.0
TPST2,16,20.0
LRRC42,16,20.0
GDNF,16,20.0
SEMA3F,16,20.0
BAIAP2L1,16,20.0
DCTD,16,20.0
DUSP22,16,20.0
UBL4A,16,20.0
SATB2,16,20.0
ITPRID1,16,20.0
RBBP5,16,20.0
TMEM245,16,20.0
PDP1,16,20.0
CRACD,16,20.0
RFC1,16,20.0
IKZF4,16,20.0
GSTO1,16,20.0
SNORA58B,16,20.0
TLE1-DT,16,20.0
KCNG2,16,20.0
ZBTB18,16,20.0
PYGB,16,20.0
VKORC1P1,16,20.0
TNFAIP1,16,20.0
RNY3P13,16,20.0
TUSC3,16,20.0
BNIP3P36,16,20.0
TP53RK-DT,16,20.0
RBM25-AS1,16,20.0
PRDX3,16,20.0
DPH1,16,20.0
CD207,16,20.0
TYMSOS,16,20.0
DNTTIP2,16,20.0
TTLL2,16,20.0
DNM1P41,16,20.0
DCLRE1C,16,20.0
ZNF227,16,20.0
PGM5P4-AS1,16,20.0
RNU6-623P,16,20.0
FGF11,16,20.0
GOLM2,16,20.0
MAB21L1,16,20.0
MPPED2,16,20.0
RPS6KA2,16,20.0
STAT3,16,20.0
MATN4,12,15.0
GPRC5D-AS1,12,15.0
LPP-AS1,12,15.0
HNRNPA3P4,12,15.0
PRR15-DT,12,15.0
CUL1P1,12,15.0
NPM1P39,12,15.0
ARPC3P2,12,15.0
KCTD14,12,15.0
MUC15,12,15.0
CCDC26,12,15.0
RPL6P9,12,15.0
MSX1,12,15.0
IDI2-AS1,12,15.0
U2AF1,12,15.0
NSMCE4A,12,15.0
CTNNAL1,12,15.0
RN7SL297P,12,15.0
SLC44A2,12,15.0
MIR600HG,12,15.0
GADD45A,12,15.0
RAP1B,12,15.0
CELA2A,12,15.0
PEX6,12,15.0
PWP1,12,15.0
TUBD1,12,15.0
BTG1-DT,12,15.0
PTPRG,12,15.0
PBX2P1,12,15.0
SEMA6A-AS2,12,15.0
RPS10,12,15.0
CLIP1-AS1,12,15.0
MIR1291,12,15.0
SLC44A1,12,15.0
LHX5,12,15.0
MAGEA10,12,15.0
NDUFA3P1,12,15.0
SLC25A28-DT,12,15.0
LINC00922,12,15.0
PTMAP11,12,15.0
RNU6-866P,12,15.0
RO60,12,15.0
SPINT1,12,15.0
GAST,12,15.0
SMYD1,12,15.0
HSPE1P26,12,15.0
TCP11L1,12,15.0
CERNA2,12,15.0
TPRN,12,15.0
C3orf52,12,15.0
CNN2,12,15.0
LASP1,12,15.0
GIPR,12,15.0
UBR7,12,15.0
NLRP5,12,15.0
KLHL30-AS1,12,15.0
LMLN-AS1,12,15.0
BATF3,12,15.0
FAM32A,12,15.0
GPR87,12,15.0
FCRL5,12,15.0
RPL7AP73,12,15.0
RNU6-677P,12,15.0
RBX1,12,15.0
AKAP17BP,12,15.0
NANOGP8,12,15.0
IRS1,12,15.0
GBP2,12,15.0
NT5M,12,15.0
LY6G5C,12,15.0
GATC,12,15.0
DMD,12,15.0
PEA15,12,15.0
LINC01569,12,15.0
ETHE1,12,15.0
SLC8A3,12,15.0
C2CD4A,12,15.0
SULT1A2,12,15.0
LRRC8B,12,15.0
H4C3,12,15.0
SLC25A6P4,12,15.0
SGCZ,12,15.0
IFT88,12,15.0
PPP3CB-AS1,12,15.0
UNC80,12,15.0
MIR938,12,15.0
RNU6-298P,12,15.0
ZNF66,12,15.0
HS6ST3,12,15.0
PPIAP73,12,15.0
ZNF667,12,15.0
ZNF181,12,15.0
RPN1,12,15.0
AQP12A,12,15.0
C17orf58,12,15.0
POLR3C,12,15.0
HMCES,12,15.0
RNU6-907P,12,15.0
DENND2B,12,15.0
SPDYE2B,12,15.0
RBM7P1,12,15.0
SLFN12,12,15.0
C3AR1,12,15.0
PIP5K1A,12,15.0
H1-0,12,15.0
OR4C49P,12,15.0
BEX3,12,15.0
CASQ1,12,15.0
RAPSN,12,15.0
MIR4511,12,15.0
FAM183BP,12,15.0
IFNAR1,12,15.0
C12orf54,12,15.0
RNA5SP485,12,15.0
CIMAP1D,12,15.0
RGS17P1,12,15.0
RPS15AP15,12,15.0
SOD1P1,12,15.0
CDC42P3,12,15.0
RAB8A,12,15.0
MUC19,12,15.0
SMOC2,12,15.0
IL1RL2,12,15.0
APH1A,12,15.0
GGNBP2,12,15.0
SGK1,12,15.0
RNASE3,12,15.0
CCDC167,12,15.0
MIR4257,12,15.0
PGGT1B,12,15.0
MB,12,15.0
DCP2,12,15.0
RAPH1,12,15.0
AMELX,12,15.0
ALDOA,12,15.0
ACSS2,12,15.0
GLMN,12,15.0
SWAP70,12,15.0
RPS7P15,12,15.0
STX11,12,15.0
RPL7L1P11,12,15.0
IL21-AS1,12,15.0
TLR8-AS1,12,15.0
GK4P,12,15.0
KLHL7-DT,12,15.0
GEMIN4,12,15.0
LBX2,12,15.0
DNAJC5B,12,15.0
RTRAFP1,12,15.0
FGFR4,12,15.0
ACAN,12,15.0
NGRN,12,15.0
COPG2,12,15.0
ZFYVE21,12,15.0
TRAJ4,12,15.0
NLRC4,12,15.0
SNORA74B,12,15.0
C1DP3,12,15.0
KLK13,12,15.0
HBAP1,12,15.0
URB2,12,15.0
ATP5F1B,12,15.0
MIR1255B2,12,15.0
RPS24P7,12,15.0
RNA5SP36,12,15.0
CFL1P3,12,15.0
MTND2P5,12,15.0
MIR548AT,12,15.0
RBM46,12,15.0
ADIPOR1P2,12,15.0
GAPDHP45,12,15.0
GRK5-IT1,12,15.0
WDR35-DT,12,15.0
TBX6,12,15.0
HSD17B12,12,15.0
NPY5R,12,15.0
RPS15AP12,12,15.0
RNU6-551P,12,15.0
RAX,12,15.0
APP-DT,12,15.0
PDE6B,12,15.0
H2AZP3,12,15.0
PLEKHG6,12,15.0
LMO7,12,15.0
HSPA9P1,12,15.0
FCRL3,12,15.0
RNU6-1267P,12,15.0
ZNF695,12,15.0
MAP3K6,12,15.0
NUDCP1,12,15.0
GAS6,12,15.0
NIPA2,12,15.0
TDRD6-AS1,12,15.0
RSL1D1,12,15.0
RPL7P9,12,15.0
RNA5SP295,12,15.0
EDDM3B,12,15.0
DNAJB1P2,12,15.0
MTTP,12,15.0
TRAJ38,12,15.0
TRAJ14,12,15.0
ACTR10,12,15.0
CLEC2A,12,15.0
YWHAZP2,12,15.0
MIR4484,12,15.0
THAP10,12,15.0
SYTL2,12,15.0
PIK3R5-DT,12,15.0
ADAMTSL4-AS1,12,15.0
RNFT1P2,12,15.0
RPF2,12,15.0
CCDC154,12,15.0
FAM241B,12,15.0
ANXA2P3,12,15.0
PHAX,12,15.0
TERC,12,15.0
TMOD1,12,15.0
WWC3-AS1,12,15.0
SSH3,12,15.0
RELL1,12,15.0
LINC00607,12,15.0
RNU6-315P,12,15.0
MIR16-1,12,15.0
STPG2-AS1,12,15.0
ZSWIM5,12,15.0
FAM114A2,12,15.0
CYREN,12,15.0
RBX1P2,12,15.0
PCMTD1P7,12,15.0
MIR16-2,12,15.0
PCSK9,12,15.0
RN7SL608P,12,15.0
COX6B1P3,12,15.0
APOOP5,12,15.0
LINC01700,12,15.0
XCL2,12,15.0
TBATA,12,15.0
RPL29P31,12,15.0
SCARNA10,12,15.0
TENT5B,12,15.0
AOC1,12,15.0
VSX1,12,15.0
U2AF2,12,15.0
PTPN4,12,15.0
YES1P1,12,15.0
NLK,12,15.0
UBE2D1,12,15.0
DHX33-DT,12,15.0
HLA-G,12,15.0
MIR873,12,15.0
HMGB4,12,15.0
RN7SKP97,12,15.0
ATP2C1,12,15.0
CYB5R1,12,15.0
FAM168A,12,15.0
MPHOSPH9,12,15.0
OFD1,12,15.0
RPL3P5,12,15.0
PRSS1,12,15.0
ABCB9,12,15.0
RN7SL69P,12,15.0
MAPRE3,12,15.0
PDXP,12,15.0
ANKRD30A,12,15.0
NT5C3A,12,15.0
COBLL1,12,15.0
ANAPC10,12,15.0
RTN4RL1,12,15.0
BNIP3P10,12,15.0
PTCHD4,12,15.0
RNFT1P3,12,15.0
NF1P2,12,15.0
OAS1,12,15.0
RPA1,12,15.0
LINC02233,12,15.0
LINC02730,12,15.0
FBXO32,12,15.0
ADRB3,12,15.0
COL11A1,12,15.0
HCAR2,12,15.0
MRPS31P4,12,15.0
RN7SKP20,12,15.0
PTPRJ-AS1,12,15.0
NADK2-AS1,12,15.0
AK2P2,12,15.0
PPP1R12A-AS1,12,15.0
STARD6,12,15.0
SCUBE2,12,15.0
CPEB2-DT,12,15.0
CDC7,12,15.0
RPL13P4,12,15.0
GLYCTK-AS1,12,15.0
ZMYM3,12,15.0
COSMOC,12,15.0
SLC35F1,12,15.0
ASB13,12,15.0
CHEK1,12,15.0
TRIM61,12,15.0
CAPS,12,15.0
F11,12,15.0
IPMK,12,15.0
LINC00639,12,15.0
LINC00520,12,15.0
RNU6-407P,12,15.0
C12orf60,12,15.0
LAMA5-AS1,12,15.0
RPSAP4,12,15.0
MEF2A,12,15.0
KRR1P1,12,15.0
CHMP1B,12,15.0
IL10RA,12,15.0
TRMO,12,15.0
BIRC2,12,15.0
LINC01954,12,15.0
FAM117B,12,15.0
ZNF252P-AS1,12,15.0
MOB3B,12,15.0
RN7SKP185,12,15.0
RPL7P6,12,15.0
SMPD4,12,15.0
OGFRL1,12,15.0
FKBP1B,12,15.0
OSBPL9,12,15.0
VRK3,12,15.0
GAR1,12,15.0
GTF2IP23,12,15.0
MIR1302-9HG,12,15.0
NBPF7P,12,15.0
LINC01672,12,15.0
MTPN,12,15.0
OTULIN-DT,12,15.0
FAM156A,12,15.0
PTPRZ1,12,15.0
MAD2L1BP,12,15.0
RNA5SP129,12,15.0
RPL23P4,12,15.0
ERVFRD-1,12,15.0
CTSH,12,15.0
RPL12P9,12,15.0
MTCO1P54,12,15.0
KIF18A,12,15.0
SPATS2,12,15.0
NMNAT1P1,12,15.0
RPL31P1,12,15.0
GRIA2,12,15.0
TSPAN8,12,15.0
CCDC92,12,15.0
SP110,12,15.0
PSAT1,12,15.0
C4BPB,12,15.0
PLCH1,12,15.0
GPR89A,12,15.0
NEXN-AS1,12,15.0
VN1R20P,12,15.0
MTCO1P19,12,15.0
CTHRC1,12,15.0
HSDL1,12,15.0
TRAJ40,12,15.0
ST13P7,12,15.0
ALG13,12,15.0
PGM5-AS1,12,15.0
NPEPPS,12,15.0
NMRK1,12,15.0
MIR3150BHG,12,15.0
RNU6-15P,12,15.0
RNU6-3P,12,15.0
MARCHF6,12,15.0
OSM,12,15.0
MAG,12,15.0
EAF1,12,15.0
H1-8P1,12,15.0
LARS2-AS1,12,15.0
CDK7P1,12,15.0
RCN1P2,12,15.0
HIGD2A,12,15.0
ZDHHC20-IT1,12,15.0
CFL1P2,12,15.0
SLC49A4,12,15.0
NDFIP1,12,15.0
DSG1,12,15.0
CACNG8,12,15.0
LYL1,12,15.0
LINC02271,8,10.0
LINC01475,8,10.0
CHCHD7,8,10.0
ZC3H10,8,10.0
MIR3193,8,10.0
TBCB,8,10.0
LRIG3-DT,8,10.0
PCGF5,8,10.0
RPL23P2,8,10.0
ALG3P1,8,10.0
CUEDC1,8,10.0
TMIE,8,10.0
EIF6,8,10.0
PCMTD2,8,10.0
LINC00870,8,10.0
GTF2IP9,8,10.0
ZNF337-AS1,8,10.0
BMS1P4-AGAP5,8,10.0
BNIP3,8,10.0
SRPK3,8,10.0
CES3,8,10.0
CDC42BPG,8,10.0
LINC00635,8,10.0
ARNT2-DT,8,10.0
TMEM252,8,10.0
ASIC3,8,10.0
DAOA,8,10.0
MYD88,8,10.0
ACBD5,8,10.0
CDK5P1,8,10.0
CLTA,8,10.0
DEFB126,8,10.0
DNAJB9,8,10.0
C5AR1,8,10.0
CRACDL,8,10.0
MGAT1,8,10.0
RNU6-336P,8,10.0
SLC39A11,8,10.0
SNORA66,8,10.0
RNU6-29P,8,10.0
ITIH5,8,10.0
IDO2,8,10.0
RFK,8,10.0
RPL36P2,8,10.0
PRO1804,8,10.0
ZBTB14,8,10.0
RPL7P52,8,10.0
RNA5SP88,8,10.0
KLF14,8,10.0
RNA5SP215,8,10.0
DNAJC3,8,10.0
MIPEPP1,8,10.0
GALNT9-AS1,8,10.0
RNU5E-10P,8,10.0
FNIP1,8,10.0
EIF4A1P8,8,10.0
SLPI,8,10.0
SPATA31C1,8,10.0
RPL32P31,8,10.0
TWIST1,8,10.0
ITPR2-AS1,8,10.0
TRDC,8,10.0
RPS19P7,8,10.0
KIF23,8,10.0
SLC51B,8,10.0
MAFK,8,10.0
KCND2,8,10.0
PLEKHO2,8,10.0
GMFB,8,10.0
RNF113A,8,10.0
ZNF724,8,10.0
ERGIC3,8,10.0
FZD6,8,10.0
HNRNPK,8,10.0
RPS29P31,8,10.0
IGHM,8,10.0
RTL1,8,10.0
HOXB4,8,10.0
BTF3L4P3,8,10.0
RFLNB,8,10.0
SAC3D1,8,10.0
SNORD101,8,10.0
SNORA80B,8,10.0
OR7E1P,8,10.0
SRP72P2,8,10.0
RNU6-245P,8,10.0
LINC01270,8,10.0
SMAP1,8,10.0
PCOTH,8,10.0
SDHAF1,8,10.0
ABHD1,8,10.0
RNU6-446P,8,10.0
OR10V3P,8,10.0
USP43,8,10.0
HSPE1P11,8,10.0
PNMA6A,8,10.0
BTN3A2,8,10.0
FGF18,8,10.0
GCC1,8,10.0
L1CAM,8,10.0
SNAPC4,8,10.0
CYLD-AS1,8,10.0
CYTOR,8,10.0
BMAL2-AS1,8,10.0
MAPK6P3,8,10.0
LRRC9,8,10.0
CTDSPL2-DT,8,10.0
USP9X,8,10.0
KRT19,8,10.0
WDFY1,8,10.0
ABHD17AP5,8,10.0
RN7SL67P,8,10.0
CRYBB2,8,10.0
EZH2,8,10.0
TSPAN12,8,10.0
INTS10,8,10.0
RPL26P9,8,10.0
PRPF39-DT,8,10.0
DDHD2,8,10.0
SH3GLB1,8,10.0
BAIAP2-DT,8,10.0
MGMT,8,10.0
C2orf49,8,10.0
RPL17P43,8,10.0
SHKBP1,8,10.0
KCTD17,8,10.0
TLX2,8,10.0
NBPF3,8,10.0
LINC02058,8,10.0
GATA6,8,10.0
STK38,8,10.0
CTPS2,8,10.0
RPL21P107,8,10.0
TRNP1,8,10.0
TMEM269,8,10.0
CMTR1,8,10.0
IL11RA,8,10.0
LY86-AS1,8,10.0
ADAMTS17,8,10.0
SYF2,8,10.0
CALCOCO2,8,10.0
SCEL,8,10.0
